Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
-126.87581634521484,177.26739501953125,-0.9658284783363342,0.22008726000785828,0.0546538271009922,-0.9739479422569275,0.16133292019367218,-0.9867187738418579,-0.018913371488451958,17.514257431030273,12.998758316040039,6.178099632263184,0.6809234543519407,0.6852273577628372,0.7524389460972265,0.5513536775806965,0.599259893623456,0.8907367383197207,0.7805782953191417,0.5579145918201412,0.9516141299932803,0.7213998293531259,0.6631314871632762,0.5459727757399238,0.6086121781835322,0.7421949763542453,0.5771216143073715,0.5862439483559736,0.8444029701785747,0.5486228415209065,0.5499418399441195,0.6029711091098119,0.5553432883912369,0.5715577834731549,0.5651742113013978,0.6122476034729777,0.5910254337623619,0.5984146442130565,0.5537578247645943,0.564533674688058,0.5748011952382809,58517611068
-126.64833068847656,177.3232421875,-0.9443507194519043,0.21916481852531433,0.05653053894639015,-0.9740487933158875,0.16634544730186462,-0.9858689904212952,-0.019788160920143127,26.37861442565918,6.474517822265625,2.4904627799987793,0.6813404207277046,0.6856096022717284,0.7532299253333279,0.5514810672223823,0.5998313384013125,0.8897713673013605,0.782630465510599,0.5588265988165821,0.9509861037007121,0.7192448673628804,0.6616967446625045,0.5459546575347349,0.6091903452902427,0.7440165731760592,0.5776785643166255,0.5868413678468181,0.8436508014111944,0.5484407439973606,0.550439596668823,0.6063000853352443,0.5561376587497081,0.5726652105126064,0.5648690708123425,0.6118495461008986,0.5904534233895371,0.5997104461201619,0.5546727849652183,0.5654727302234089,0.5747805401051748,58517619692
-126.37458801269531,177.30039978027344,-0.9375860691070557,0.21819280087947845,0.05808066949248314,-0.9741758108139038,0.17149095237255096,-0.9849762320518494,-0.020314592868089676,31.256484985351562,-2.6072051525115967,0.7723990678787231,0.6818625654046769,0.686130421105421,0.7544191976953235,0.5516184331685436,0.6006492148040603,0.8884467801366606,0.7853880960458116,0.560052884551172,0.9501421510798997,0.7167338207054,0.6598088593007377,0.5458344182877202,0.6092523458904228,0.7451523575647306,0.5781240530248404,0.5874761088317716,0.8430371013017577,0.5483385294086875,0.5507600467590676,0.6091339767018251,0.5568674290642406,0.5738248654996745,0.5645979480333837,0.6116987858316191,0.589939481694463,0.6008325723230519,0.5555928216668911,0.5665182482211093,0.5748682861506922,58517628450
-126.06658935546875,177.2305145263672,-0.9566348791122437,0.21691100299358368,0.05967741459608078,-0.9743655323982239,0.1759408861398697,-0.984174370765686,-0.021110625937581062,35.726139068603516,-8.10605239868164,-2.209582805633545,0.6824187853507857,0.6866679045255965,0.7557648497669162,0.5517751771821783,0.601664067610461,0.8869725581067576,0.7882099589504346,0.5613583156537171,0.9493452722794778,0.7143400726297738,0.6578649110735323,0.5456976071967462,0.6091657281238494,0.7459287137086598,0.5785072293685921,0.5880268537159844,0.8423698019280688,0.5482948010404376,0.5509956687652182,0.6115827957795664,0.5575333048091562,0.574935159794808,0.5644163552938508,0.6116915588184572,0.5894931051756362,0.6018128840926131,0.5564628724909788,0.5675415314301293,0.5749789154691001,58517637071
-125.72191619873047,177.15435791015625,-0.9798328280448914,0.21577595174312592,0.06102706119418144,-0.9745339751243591,0.17924818396568298,-0.9835600256919861,-0.02190414071083069,39.62647247314453,-8.756009101867676,-2.6670451164245605,0.6830241345108587,0.6871999074936979,0.756802435790794,0.5520038535696525,0.6024359310269427,0.8857955499937212,0.7904283671874898,0.5626072291543097,0.9486049773292784,0.7113270477106337,0.6565671121527663,0.5454562741393285,0.6086688876296935,0.7461374105908479,0.5788499189466797,0.5885889212357029,0.8425108313364785,0.5484037268400108,0.5513241000507114,0.6144451482401309,0.5582702409260849,0.5763263580916888,0.5642555784593182,0.6120158487015195,0.5893208404008783,0.603358626762522,0.5574727705413108,0.5688553325176757,0.575045070801403,58517645769
-125.36360931396484,177.03866577148438,-1.0124164819717407,0.21512167155742645,0.061458393931388855,-0.9746515154838562,0.18086184561252594,-0.9832605719566345,-0.022082064300775528,41.73701477050781,-13.475496292114258,-3.7954177856445312,0.6835870124917761,0.6875896753448427,0.7575838464857505,0.5522393047446045,0.6032809647744992,0.8849293128086462,0.7925550912782181,0.5636739067002385,0.9477086831514681,0.7092816135320065,0.655700974246135,0.5452682387125819,0.6080604658518943,0.7459784401119999,0.5789440870956103,0.5890262816503191,0.8426609108661788,0.5485419480356994,0.5514664246698949,0.6160747827821069,0.5587042554276755,0.5772668160027203,0.5642071177003601,0.6123491463043909,0.5891789732578797,0.6042205523850289,0.5581526913557189,0.5697887463469778,0.5750721480324709,58517654354
-125.01604461669922,176.89840698242188,-1.034416675567627,0.2151392698287964,0.06140515208244324,-0.9746509790420532,0.18069198727607727,-0.9832922220230103,-0.022064581513404846,39.794097900390625,-16.059127807617188,-2.518916368484497,0.684013131881802,0.6877295113451943,0.7577205252849079,0.552407201547306,0.6039034934493676,0.8838764208011246,0.7953032095351846,0.5646935840899587,0.9465121322614236,0.7081571126259742,0.654849951767055,0.5450681416886753,0.6069153087800568,0.7442536377483321,0.5786353898067359,0.5889888824163522,0.8426038402077701,0.5487913621856847,0.5512770151816686,0.6158179779528374,0.558754766841323,0.5776148876938089,0.5643155069399717,0.6128165190370911,0.5889747014223907,0.6038860239652151,0.5584350555134563,0.5702821213208895,0.5750379056512634,58517663088
-124.70955657958984,176.839599609375,-1.0683891773223877,0.2157699018716812,0.0603838786482811,-0.9745753407478333,0.17909200489521027,-0.9836018681526184,-0.02129238471388817,35.31792068481445,-6.776900291442871,-3.9147794246673584,0.6841379297242228,0.687468898469992,0.7569185782988416,0.5524265897895535,0.6041243919998398,0.8823261621379574,0.7983410696181057,0.5656314975008391,0.9455182660009462,0.7078932549416911,0.653849467375832,0.5448792555254613,0.6057000941637588,0.7415483539973313,0.5782228581355598,0.5884255273765068,0.841887936766473,0.5490856669720776,0.5509014532429377,0.6140621500465884,0.5586195929159783,0.5772720684282029,0.5645065361532859,0.6133624069720823,0.5887356297531832,0.6025887261173637,0.5584215153785622,0.5702139189190263,0.5750291244828399,58517671766
-124.4515151977539,176.81549072265625,-1.0985500812530518,0.21658577024936676,0.05934491381049156,-0.9744582176208496,0.17609700560569763,-0.984153151512146,-0.020795531570911407,29.707874298095703,-2.7761082649230957,-3.472360134124756,0.6841384391890379,0.68696301637061,0.7554433966155,0.5522657842375531,0.6041830544039627,0.8809411126925671,0.801063539222871,0.5662038055633485,0.9446512440411908,0.7086828430738635,0.6531819819219443,0.5446980421114909,0.6041620611375579,0.7377701159867583,0.5775277227386298,0.5875122660618756,0.8412877507853729,0.5494653660034226,0.5501134842810682,0.6099137944653248,0.5579612412437568,0.576144233413315,0.5648841956646327,0.6142375485326586,0.5887820944061745,0.5998326720466524,0.5576655848783734,0.5693433748939561,0.5752277365351072,58517680452
-124.2244873046875,176.87112426757812,-1.1199036836624146,0.21726001799106598,0.05886223912239075,-0.9743373990058899,0.1723475605249405,-0.9848109483718872,-0.0210645142942667,21.798015594482422,5.34159517288208,-2.050273895263672,0.684074556972679,0.6865311529039161,0.7541609921592903,0.5519966460755233,0.6041498455158356,0.8799824271926605,0.8019918169845832,0.5661866022520814,0.944733159353413,0.7096080676973027,0.6529628447860493,0.5445847338822157,0.6031738808116324,0.7349359679227123,0.5770512234346652,0.5866873531486753,0.8407621448106911,0.5498058761412077,0.5493383577320579,0.6054386526010467,0.5572267322840546,0.5747648473514217,0.5653046183223774,0.6152284451502968,0.589174641874184,0.5972657452215513,0.556758100774639,0.568229789584164,0.5756123465713556,58517690867
-124.04766082763672,177.02976989746094,-1.1702179908752441,0.21774862706661224,0.05833958834409714,-0.9742597341537476,0.1680537909269333,-0.9855443239212036,-0.021455027163028717,25.600509643554688,22.96963119506836,-7.284544467926025,0.6839741888729713,0.6860949153844518,0.7527422290536817,0.5517134066463633,0.603906269293679,0.8790991327868055,0.8023644753380467,0.565987231950571,0.9451952531536152,0.7107633083833302,0.6527276147761917,0.5444304312531488,0.6016820170722136,0.73097678719546,0.5763090740982633,0.5856507079274966,0.8405411605679615,0.5501435016254855,0.5487050989538166,0.6012569826488211,0.5565094147141463,0.5733694287218182,0.5655983549984481,0.6161242689596224,0.5898268754821103,0.5954566118598018,0.5558478653948522,0.5672026504426467,0.5759358803793249,58517697774
