Palm Normal x,Palm Normal y,Palm Normal z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Center x,Palm Center y,Palm Center z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Time Stamp
37.34632873535156,279.0593566894531,8.666654586791992,0.5904601812362671,0.5324625372886658,-0.6064984798431396,0.7187678217887878,-0.005159518215805292,0.695231020450592,-16.20793914794922,-7.161916732788086,23.07076072692871,0.6546288664505046,0.6756051929346055,0.847241269931585,0.6649763923948584,0.6541088446919706,0.8869673203142613,0.7079807032635236,0.6405347880326699,0.9859553042880559,0.9259822962788967,0.8848591526601977,0.8848626938345119,0.8848629015510133,0.5403023946330063,0.5403022762390769,0.9982101734077831,0.5520523784380674,0.7114887684555482,0.9999434372174789,0.7367362434747391,0.9796922767985033,0.594575655412614,0.6545361446075204,0.9976477466588691,0.752075502302693,705072394585
37.184120178222656,279.03289794921875,8.831246376037598,0.5911720395088196,0.5313714742660522,-0.6067618727684021,0.7192942500114441,-0.007014550268650055,0.6946700811386108,-18.644439697265625,-3.0391056537628174,18.918651580810547,0.655202468726806,0.6744441617036495,0.8458438309368813,0.6635703960847321,0.6549135047519488,0.897995299690278,0.6775542437258645,0.6467035698314749,0.992241657761432,0.9059739237440052,0.89237466444677,0.8923788260432114,0.8923784965926362,0.5403023384826401,0.5403022811953812,0.9983441411763322,0.5519762001931651,0.7130073612499721,0.9999505266674515,0.7369154594788521,0.9801898381807576,0.5933545942172929,0.6549821275587229,0.9977803565769405,0.7507968531526896,705072403285
37.04495620727539,279.1248474121094,8.958559036254883,0.5914350152015686,0.5306434631347656,-0.6071425676345825,0.7193356156349182,-0.006976990960538387,0.6946276426315308,-16.021665573120117,10.583192825317383,14.657254219055176,0.6551712267474268,0.6740087852686354,0.8445173841116216,0.6613087117688613,0.6546587357812085,0.9038969266893081,0.6576313631207189,0.6454676644454934,0.9958843087815946,0.8852530701713518,0.8993679021514204,0.8993708982056663,0.8993712267938965,0.540302181738539,0.5403022944147534,0.9984657595367809,0.5520449925563536,0.7137142353745635,0.9999304647793548,0.7374575209813093,0.980958437055649,0.59209743845051,0.6554479836376471,0.9978593072141569,0.7491218456195216,705072411971
36.971229553222656,279.13922119140625,9.073508262634277,0.5916039943695068,0.5308250188827515,-0.6068191528320312,0.7203567028045654,-0.010017873719334602,0.6935314536094666,-8.512582778930664,1.661408543586731,13.271992683410645,0.6554439300087824,0.6734126474223568,0.8429598014889532,0.6591486476134594,0.6545791071984618,0.9066623852281583,0.6459970707160061,0.6465363677174455,0.9976953673338053,0.8739567334260212,0.9041815802044235,0.9041850046769146,0.9041849923140393,0.5403023098247399,0.5403022732661833,0.9985425930509411,0.551937511362506,0.7147501044695568,0.999929765844677,0.7379615867396528,0.9815276254957704,0.5907525115830322,0.6561277079292199,0.9979956740307568,0.7478794155098242,705072420632
36.84103012084961,279.1917724609375,9.209327697753906,0.5912769436836243,0.5316869020462036,-0.606383204460144,0.721350371837616,-0.012456127442419529,0.6924582719802856,-14.97550106048584,6.043558597564697,15.6222505569458,0.6556047779313697,0.6727773072102783,0.8420840014024703,0.6576414326473393,0.6550352971757845,0.9079290056863849,0.6368589779848639,0.6456500784880349,0.9989110596869476,0.8625139195402579,0.9065953524968696,0.9065995380013862,0.906600050002694,0.5403021681611199,0.5403022262964509,0.9985647384607378,0.5517085924212565,0.7150871142112785,0.9999468223181103,0.7375115003919825,0.981918385953872,0.5896827638061839,0.6565400945337009,0.9981309238996399,0.7466266380961027,705072429326
36.73373794555664,279.1602783203125,9.302416801452637,0.5907247066497803,0.5319105982780457,-0.6067250967025757,0.722169816493988,-0.013156530447304249,0.6915907263755798,-12.38967227935791,-3.6367404460906982,10.749329566955566,0.6551116717601781,0.6723991619167616,0.8439407850044435,0.6565720974329642,0.6574934403360333,0.9086326313367089,0.6325248259698403,0.6434088759424182,0.9993370317935361,0.8546484909749283,0.9084487870459095,0.9084526608675613,0.9084535866098232,0.5403023417692984,0.5403023239848639,0.9986272343723516,0.5516733880690342,0.7158660011285471,0.9999455424129059,0.7378332183383817,0.9824318678521767,0.588810421010389,0.6574101567057723,0.9982277410755042,0.745707862049807,705072437986
36.596435546875,279.1408996582031,9.399711608886719,0.5908192992210388,0.529779314994812,-0.6084952354431152,0.7211325764656067,-0.008545800112187862,0.6927443742752075,-15.81456184387207,-2.2307634353637695,11.206421852111816,0.6546847813926654,0.6721539376464836,0.8451347718069826,0.6552351460872468,0.6591900182258306,0.9096414534292613,0.63070631819498,0.6376082309918246,0.9994279672702077,0.8454242994429633,0.9086344676964512,0.9086385435953866,0.9086397786152692,0.5403023214775493,0.5403022752016198,0.9986183530432362,0.5516714466677052,0.7157358369448656,0.9999478722227748,0.7376805505156763,0.9827745596570233,0.5883884642555567,0.6578929667634279,0.9982609036456626,0.7451308603526422,705072446668
36.47601318359375,279.1053466796875,9.479016304016113,0.5894536375999451,0.5297466516494751,-0.6098466515541077,0.7225395441055298,-0.008169904351234436,0.6912813186645508,-13.90054988861084,-4.105435371398926,9.154431343078613,0.654150461525988,0.6720741077810723,0.845961479691992,0.65360163575437,0.6602659601849282,0.9091193241186564,0.6332461936850148,0.6344039627321928,0.9992211032053475,0.8446244146582365,0.9088683533321655,0.9088733635265137,0.9088738658224297,0.5403023604865874,0.5403024392117913,0.9986245475691105,0.5518337200553926,0.7163238542386573,0.9999321366793953,0.7388283352624334,0.9829810114368944,0.5885858066104862,0.6582939027902058,0.9981684370700176,0.7457069580687253,705072455331
36.3431510925293,279.0593566894531,9.531996726989746,0.587933361530304,0.5307462215423584,-0.6104447841644287,0.7245869636535645,-0.010071358643472195,0.6891098022460938,-15.321187019348145,-5.304201126098633,6.109347343444824,0.6540311046008415,0.6718463959583023,0.8461831043164638,0.6522902213701114,0.6611164911891312,0.9096269684296938,0.631918415590947,0.6285876774634751,0.9993114880198769,0.8357336738009296,0.9073586450609973,0.9073630903373303,0.9073630186847638,0.5403024447883841,0.5403023853312303,0.9986409147995204,0.551815794961374,0.7167523593654466,0.9999231105711197,0.7395042944282432,0.9830666300488327,0.5889882479528317,0.6585069504086057,0.9980105353857245,0.7469297106719681,705072464003
36.17149353027344,278.9955749511719,9.605463981628418,0.5870097875595093,0.5307828187942505,-0.6113011837005615,0.7256606221199036,-0.01018964871764183,0.6879773139953613,-19.846694946289062,-7.371432304382324,8.494372367858887,0.6539686174977785,0.6712001736105327,0.8457413910564122,0.6513254687001513,0.6617640721024083,0.910909761909637,0.6289016378369432,0.6204274018585466,0.9994897326363437,0.8211967682744309,0.9042727879652122,0.9042764575878959,0.9042764462358346,0.540302145699419,0.5403021976500585,0.9986270079833834,0.5518350981907442,0.7168112458270971,0.9999160965786714,0.7399531979141142,0.9831278351556489,0.5894498486696891,0.6584401182635702,0.9978399458846703,0.7478791769074348,705072472652
