Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
-25.42506980895996,274.9206848144531,149.39044189453125,-0.27319273352622986,0.1678442806005478,-0.9472032785415649,-0.13365034759044647,-0.9817332625389099,-0.13541550934314728,40.707496643066406,-50.23609924316406,22.174524307250977,0.6261545404568641,0.7311060042325057,0.9498582305406692,0.6722246222319297,0.6922331742861242,0.555845771542991,0.5726311377170005,0.6091779301571274,0.5461907338094628,0.5497975907282345,0.6045987000562791,0.5487771117926968,0.5517669962291315,0.5552051485665622,0.541245051107463,0.540832121196743,0.5711102034273532,0.9378246635383971,0.6449710245815935,0.5637211432789656,0.9944331039651505,0.67619705352569,0.9000501671866968,0.9033937477073822,0.6966812191223587,0.5776291505407667,0.9955042447790413,0.6696872571136239,0.5484785840367465,198195806964
-25.058589935302734,274.5086364746094,149.66172790527344,-0.27131712436676025,0.16636627912521362,-0.948002815246582,-0.13517175614833832,-0.9817728400230408,-0.13360664248466492,42.167606353759766,-47.4114990234375,31.213563919067383,0.6264944162863624,0.7318072555599391,0.95066292507005,0.6730353183116755,0.6928897865994316,0.5557635642672524,0.5725386221231817,0.6087573393960217,0.5461938943343269,0.5496615031363383,0.6050180908856081,0.5486292273318875,0.5514403213244379,0.5545068949079393,0.5412229291100968,0.5407633674043781,0.5712665988176094,0.9374496791764866,0.6456594117853661,0.5636919464626604,0.9943712954841458,0.6764665260655421,0.9005192397664659,0.9028971020046099,0.6976386680408687,0.5775552243055876,0.9953725428899162,0.6695506075708741,0.5485020304141459,198195815655
-24.75786590576172,274.1679382324219,149.7561798095703,-0.2711975574493408,0.16335108876228333,-0.9485611915588379,-0.13527768850326538,-0.9821807742118835,-0.13046424090862274,34.79399108886719,-39.41974639892578,10.928166389465332,0.6282424885951258,0.7331126312265392,0.9501474962972652,0.6727854130105747,0.6916097349814175,0.5562044502562893,0.5726750001711354,0.6080230006561996,0.5461018164977015,0.5494017202383312,0.6075001426108197,0.5484372165956318,0.550843473330227,0.5536691209905975,0.5410623025819653,0.5407446452718472,0.5718555872955502,0.9373383006158582,0.6455608958615298,0.5631055704755741,0.9943460804386796,0.6754043704336166,0.9008068123253706,0.9020727271080686,0.6965747405047347,0.5768512923291309,0.995676759959349,0.6687884043713419,0.5484415016929025,198195824298
-24.427873611450195,273.77056884765625,149.9312286376953,-0.2694360315799713,0.16400696337223053,-0.948949933052063,-0.13848306238651276,-0.9817483425140381,-0.13035590946674347,37.726375579833984,-45.42756271362305,20.012372970581055,0.6287812853379183,0.7359435009721657,0.9515210719854489,0.6740311037432467,0.6906331106414282,0.5558909136821577,0.5717852371377772,0.6062100744768507,0.5459796189589879,0.5492296296968012,0.6092866125935427,0.5482244912983126,0.5505747506588065,0.553432284999962,0.5410966707190826,0.5407718222807331,0.5719198253567866,0.9368596720422345,0.6462817630535632,0.5631579917651123,0.9943239658376425,0.6757826511475725,0.9015797201796844,0.9016536815855384,0.6976028494558603,0.5769087721802632,0.9955421587606464,0.669095336177186,0.5484427519683182,198195833045
-24.120267868041992,273.4222412109375,150.193359375,-0.2676621675491333,0.16602686047554016,-0.9491006731987,-0.1438034325838089,-0.9808928966522217,-0.13103333115577698,35.701759338378906,-40.42984390258789,30.42350196838379,0.6290793345930128,0.738976275346246,0.9532207918738449,0.6751938794357173,0.6898186870971338,0.555578142457216,0.5710088882227391,0.6046568633319371,0.5459416328179378,0.549105014651906,0.6110973473606609,0.5480154602416285,0.5504537831831829,0.5536245047962065,0.541204611945835,0.5408659665101896,0.5719928888657709,0.936382503312512,0.6461982932362741,0.5633618592395185,0.994566852019521,0.6754895214851523,0.90242067747954,0.9011570051170205,0.6981061550065477,0.5771446248570192,0.9956001653592259,0.6687111065849811,0.5484544957778476,198195841661
-23.840394973754883,273.168701171875,150.48373413085938,-0.2660212814807892,0.16706393659114838,-0.9493799805641174,-0.14811037480831146,-0.9802567958831787,-0.13099606335163116,32.18037414550781,-29.151960372924805,33.38761901855469,0.6290176841301574,0.7412636867504255,0.9547776600810164,0.6761699154772206,0.6895172832602696,0.555389784594679,0.5704321330450528,0.6035426576858198,0.5458579012136399,0.5490272830572439,0.6121149785324407,0.5479118337445436,0.5503906549699645,0.5538291717933702,0.5412578276209845,0.5409498844713903,0.572035851123794,0.9361253070999199,0.6458927644809539,0.5634948036847929,0.9947768341645844,0.6750421306067783,0.9028830737050798,0.9008930027230445,0.6980941925712036,0.5772924209594492,0.9957046987463684,0.6680111211649272,0.5484820560909448,198195850358
-23.614229202270508,272.9759216308594,150.74420166015625,-0.2652628719806671,0.16664338111877441,-0.9496660232543945,-0.1479465216398239,-0.9803213477134705,-0.13069787621498108,25.682998657226562,-21.893505096435547,29.579111099243164,0.6289552828110699,0.7431251865175049,0.9560101571575891,0.6766073081854803,0.6892286413466301,0.5554027804566737,0.5702332461894886,0.603135578900313,0.5458186794864122,0.5490267580566541,0.6129550847978991,0.5479503609869113,0.5504067062114135,0.5540234078130261,0.5412466408154284,0.5410111290445943,0.5722902994088849,0.9361814311231687,0.6453398058999242,0.5637133995722036,0.9949741282196102,0.674365023902774,0.9029456033371863,0.9010986620668467,0.6976969571114315,0.5775200752117774,0.9958039223003943,0.6670193919905716,0.5484972921012786,198195859164
-23.45279312133789,272.7259521484375,150.97552490234375,-0.2648012936115265,0.1664121001958847,-0.9498354196548462,-0.14802078902721405,-0.9803377985954285,-0.13048996031284332,19.00830078125,-29.42960548400879,27.23654556274414,0.6288835039306835,0.7448140351962974,0.9570591964230233,0.6770551347801976,0.688869107765209,0.5554784117308029,0.5701756705029198,0.6030415278853347,0.5457666955346312,0.5490561207143057,0.6134865739800861,0.5480223329054318,0.550402117716893,0.553974636510802,0.5412056238866972,0.5410092758485514,0.5725495963588954,0.9357115051423424,0.6451489073395184,0.5638349480162732,0.9952032722270576,0.674113125142421,0.9022154264912287,0.9008602106734384,0.697702210495792,0.5776798416541044,0.9958989482858832,0.6665674246500983,0.5484673644110087,198195867657
-23.293546676635742,272.468505859375,151.20179748535156,-0.2642364501953125,0.16531701385974884,-0.9501838684082031,-0.14725778996944427,-0.9805638790130615,-0.1296517699956894,18.25597381591797,-29.513099670410156,25.939979553222656,0.628621930541637,0.7461505269198235,0.9579091579960737,0.6773165574360429,0.6884933307396767,0.5554437876028719,0.5699450809724393,0.6026808715902102,0.5457541692141723,0.5490945146131816,0.6141870103308427,0.5480520133814135,0.5503315532625188,0.5536218617894731,0.5411728474521242,0.5409371512911115,0.5728407026243678,0.9351420192153388,0.6456928046191674,0.5638555929805645,0.9952646911275309,0.674011155096819,0.9017473614769232,0.9005718720946919,0.6982412820828292,0.5779068561377227,0.9958903779851306,0.6659862302269379,0.5484106871026111,198195876380
-23.196697235107422,272.1896057128906,151.32005310058594,-0.2669224739074707,0.16369371116161346,-0.9497140645980835,-0.1425575315952301,-0.9813340306282043,-0.12907716631889343,10.982996940612793,-31.628828048706055,13.410856246948242,0.629582249224207,0.7473178730875915,0.9579017449377493,0.676457611873391,0.6876309623318833,0.5561147079881787,0.5707064879784672,0.6034626517194872,0.545832479203795,0.5490984047515319,0.616114441463129,0.5481898582108409,0.5502286966184519,0.553191473129672,0.541018381405931,0.5408613960830604,0.5738875589465022,0.9345040021742809,0.645691948195547,0.563468726165012,0.995435415517436,0.6726234835234365,0.9001949645881446,0.8998674163202914,0.6971417809004751,0.5777925016521257,0.9962898915573793,0.6647465637334274,0.548199444776515,198195885198
