Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
-126.94213104248047,280.0471496582031,-15.236988067626953,0.14710159599781036,0.2158365696668625,-0.9652853012084961,-0.07275097817182541,-0.9708975553512573,-0.22817811369895935,-13.871037483215332,-1.0531704425811768,4.04642391204834,0.6364571200241474,0.8063120099865766,0.979950734196296,0.7096031625919471,0.6651650179874417,0.6003265358890809,0.6879880139674093,0.7650182075913364,0.5639119701791347,0.5527636487872133,0.5481253866217866,0.5573137113903915,0.6073664146024136,0.6876524107521425,0.5579753008010935,0.5594940803009611,0.5556157767521844,0.9354418287909687,0.6370170881957312,0.5742390913648586,0.9967924600942253,0.7076257952405572,0.8571494746938348,0.890419921608249,0.7355660107711975,0.5846374107456797,0.9898288921608369,0.7174207686259853,0.5489929136605127,197892147734
-127.10790252685547,280.1004943847656,-15.169066429138184,0.14702032506465912,0.2154121696949005,-0.9653924703598022,-0.07333450019359589,-0.9709382653236389,-0.22781778872013092,-19.041275024414062,6.127987384796143,7.801745891571045,0.6362940418110122,0.8070893607611853,0.9802542812604597,0.711028519994791,0.6649815587746027,0.5993206041238639,0.6857170190872286,0.7615949588490246,0.5635337825671937,0.5524711218349364,0.5486959023996354,0.5571735663382825,0.6074492997149002,0.6871889341634592,0.5581681241812223,0.559255722718539,0.5552867168658453,0.9360117220425686,0.6368837348081303,0.5740825582719886,0.9966646862877131,0.7073035150051113,0.8582681793819029,0.8911986859344766,0.7343164307096386,0.5841998421692495,0.9898273966047216,0.7163982543062901,0.5490414804766018,197892156440
-127.3026351928711,280.2535400390625,-15.107609748840332,0.14698737859725952,0.21421721577644348,-0.9656633138656616,-0.07359150052070618,-0.9711931347846985,-0.2266455590724945,-22.52527618408203,17.704303741455078,7.1089396476745605,0.636126522410657,0.8076553533517552,0.980306960455299,0.7120430572333775,0.6644243516724042,0.5981212720116263,0.6830975654633086,0.7577000543966306,0.5631259888315747,0.5521573788125829,0.5493117775698271,0.5570223088423993,0.6076776680545414,0.6871352272308414,0.5584558766098581,0.55910891175367,0.5548655136795843,0.9364484523250938,0.6370223731470875,0.5738204601598074,0.9964986260341419,0.7070959737656793,0.8592426043317732,0.8917623999001483,0.7335468942702945,0.583802954942195,0.989752710741943,0.7157337893903812,0.5490874407715234,197892165085
-127.47212982177734,280.3522033691406,-15.037287712097168,0.14718684554100037,0.21260006725788116,-0.9659903049468994,-0.07457470893859863,-0.9714619517326355,-0.2251671701669693,-19.515844345092773,11.358153343200684,8.096917152404785,0.6361383526650173,0.8079659495934255,0.9801443912432015,0.7128386654636399,0.6637427627369586,0.5970057296570663,0.6802641375339555,0.7534922207229766,0.5625677791776005,0.5518272550367289,0.549956887425386,0.5568248225434911,0.6074987036115159,0.686598517421484,0.5585648048405872,0.5589858005348415,0.5545390026768252,0.9369331117767972,0.6373279693000108,0.5735172982066699,0.9962601213380652,0.7071739522673044,0.8604004387377477,0.8924369843504276,0.7328127120117548,0.5833619492283401,0.9896054049730324,0.7152209895079683,0.5491285536138846,197892173770
-127.65987396240234,280.5047607421875,-15.011481285095215,0.14715071022510529,0.2110377997159958,-0.9663382768630981,-0.07416050881147385,-0.9718696475028992,-0.22353871166706085,-21.704608917236328,17.637004852294922,2.9833767414093018,0.6361368465602515,0.8081425578429281,0.9798387317665075,0.7132359714279226,0.662856043252881,0.5959416534679135,0.6776336849943335,0.7495208076547055,0.5620734462889624,0.5515087166203985,0.5505520289364588,0.5567026406584095,0.6075057850136031,0.6863151798147883,0.5587021616642022,0.5588660654902458,0.5541785057343706,0.9375685585097316,0.637407327176367,0.5733127111484856,0.9960294752231657,0.7072462561435411,0.8615627048580096,0.8934097253501879,0.7317200022859075,0.5829399539997141,0.9894742278260746,0.7146179865085475,0.5491553468907562,197892182420
-127.82331848144531,280.6087341308594,-14.975543022155762,0.1472538262605667,0.20958881080150604,-0.966637909412384,-0.07489161193370819,-0.9721235632896423,-0.22218692302703857,-18.784442901611328,11.950446128845215,4.130380153656006,0.6362038587551362,0.8081687481612974,0.9794663481506135,0.7134002638064292,0.6620131459318251,0.5953645801207637,0.6759376552059225,0.7466711485071637,0.561688080105019,0.5512226251574409,0.5509169460414078,0.5566912742697866,0.6077384325160607,0.6862715659294203,0.558838798213894,0.5587190687594783,0.5539851557151084,0.9382361515655144,0.637265533058117,0.5733259205402357,0.995832256777666,0.7077313977600964,0.8624719912693932,0.8943341814740873,0.7308304152091086,0.5826746408007404,0.9893313545848921,0.7147344907673748,0.5491841939501635,197892191121
-127.98467254638672,280.7272033691406,-14.83078384399414,0.14716744422912598,0.20782749354839325,-0.9670313000679016,-0.07426196336746216,-0.9725955724716187,-0.22032485902309418,-18.52083396911621,13.597417831420898,16.616050720214844,0.6366909612812452,0.8070990065947503,0.9786286972706143,0.7112787921017797,0.6614567824877701,0.5952177082522845,0.6746619418529107,0.7445055513576596,0.5611875574510277,0.5509986295001226,0.5508604209690353,0.5569158753509207,0.6074469152368759,0.686188843628145,0.5584483345377593,0.5588479833114629,0.5536976219964835,0.9371376113907469,0.63830190093355,0.572524438304439,0.9958204539876233,0.7075907895146256,0.8604283182841171,0.8928258205541021,0.7325452640608389,0.5826008268210318,0.9892814337716311,0.7158451846764645,0.5491969114342975,197892199833
-128.15325927734375,280.8439636230469,-14.714822769165039,0.14773084223270416,0.2065219134092331,-0.9672250747680664,-0.07671859115362167,-0.9726160168647766,-0.21939074993133545,-19.238306045532227,13.327095031738281,13.233009338378906,0.6366488207149064,0.8068313503633097,0.9781811777225242,0.7114987195259744,0.6607674238584336,0.5948027137620412,0.673688767714962,0.7430479564926987,0.5610279260514219,0.5508906859851753,0.5510925287605978,0.5567522740898958,0.607121542227763,0.6853700122377531,0.558438222883933,0.5586892179864978,0.5536352840478692,0.9374135449876758,0.6385484447772952,0.5726250142544957,0.9956509759988098,0.7084920240714686,0.861219872405404,0.8927094982877024,0.7330444793333759,0.5824564624164668,0.9890848920458746,0.7170488090973441,0.5493164396938226,197892208596
-128.2714080810547,280.8735046386719,-14.607902526855469,0.1479702740907669,0.20618310570716858,-0.9672607183456421,-0.07916655391454697,-0.9724192023277283,-0.21939349174499512,-13.705745697021484,3.424053192138672,12.403833389282227,0.6364154726239599,0.806733583415718,0.978037083781129,0.7121028652285212,0.6604910590934467,0.5944564776875605,0.6729285613760451,0.7418441522845431,0.5609167576187032,0.5507879839105772,0.5512149505151606,0.5567282687048755,0.6070318817011059,0.6848020864929294,0.558413230522202,0.5585048879560017,0.5534914691246375,0.9378371165647493,0.6384630742996537,0.5729296279422703,0.995521180887708,0.7095678211148114,0.8618419718776302,0.8933079364777341,0.7327945166237884,0.5824171478070238,0.9889054261075032,0.7180973469837442,0.5493123836867462,197892217216
-128.35885620117188,280.857421875,-14.482107162475586,0.14855094254016876,0.20534908771514893,-0.9673491716384888,-0.08125867694616318,-0.972359836101532,-0.21889124810695648,-10.083001136779785,-1.8541265726089478,14.504217147827148,0.6360949056361851,0.8066201288502637,0.9779115439760092,0.7125898402013572,0.6602228748739433,0.5944303207628915,0.672793034352398,0.7413078769070817,0.5608793872269832,0.5506775789290126,0.5511611143593863,0.5567743153502549,0.6070811128692563,0.6843442526911753,0.5583869379104602,0.5582895617055865,0.5534570208436685,0.9383285789572706,0.6381511741532484,0.5734822891254596,0.9954407454014051,0.7108790854387125,0.8623704118627343,0.8941620064835137,0.7322121497787617,0.5825295663916631,0.9887890445030169,0.71912657100224,0.5492690751933789,197892225889
