Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
-136.48924255371094,255.0032958984375,7.907016754150391,0.386337012052536,0.5309759974479675,-0.7541937828063965,-0.2913617193698883,-0.7055575847625732,-0.6459851264953613,0.9588935971260071,12.662467002868652,0.48804783821105957,0.6468719834015252,0.7129220796702186,0.8719942726779626,0.6367865860247306,0.6314757355286834,0.9989905086497244,0.5628577191602127,0.7051672246796014,0.9994764513637752,0.6834290843438439,0.9047554115531561,0.9992491842154022,0.5475040188502643,0.6862075877085275,0.9959024346717525,0.6350340548502539,0.5445777897441905,0.9992028761035961,0.549581249670434,0.6648878205079116,0.9902249440505146,0.6237342978662112,0.5429530744938105,0.9022344798630703,0.6101580142954176,0.6666008946986234,0.9722405292271356,0.733657014299424,0.6139312038554582,58425401640,Left hand
-136.50149536132812,254.9649658203125,7.882698059082031,0.3866797983646393,0.5329297184944153,-0.7526384592056274,-0.29826614260673523,-0.6999874711036682,-0.6488873958587646,-1.4064475297927856,-4.4018025398254395,-2.792644739151001,0.6464647336180198,0.7107189319734669,0.8670562467339761,0.6360413864065387,0.6289305000818651,0.9994094163042119,0.56176199154276,0.701355065717409,0.9996897562031616,0.6816904662790791,0.9022035616639181,0.9994946325141593,0.5474505645862483,0.6849729391819319,0.9952736545390121,0.6340736975776672,0.544925866870022,0.9989350889044368,0.5491395440817469,0.6640179938370949,0.9896405990326618,0.6238693103749852,0.5428863905299985,0.8816632833763558,0.6195274328872998,0.6892255024522285,0.9747353580026193,0.7974649917112452,0.6307887796685057,58425410348,Left hand
-136.55377197265625,254.90774536132812,7.83790922164917,0.38586536049842834,0.5363919138908386,-0.7505941987037659,-0.30497118830680847,-0.6936995387077332,-0.6525132060050964,-6.061244010925293,-6.63370943069458,-5.192331314086914,0.6461496819460701,0.7087967158186929,0.8630985313518363,0.6344816695375051,0.6271981174206085,0.9996631534425723,0.5611907077740319,0.6981834234434194,0.9998259729625099,0.6798046888857799,0.9002060243920399,0.999654896278528,0.5473374689436469,0.6847356208719567,0.9948232708674994,0.6342262936456828,0.5452932688837796,0.9986997796439243,0.5487335301983091,0.6637626625552773,0.9891831355407046,0.6244058197210915,0.5428275598260989,0.8634993134042868,0.6337123070028201,0.726157089282517,0.9802136150904927,0.8745433231962237,0.6461706350457443,58425418974,Left hand
-136.6518096923828,254.73277282714844,7.7422614097595215,0.3836682140827179,0.5405139327049255,-0.7487612366676331,-0.3088829815387726,-0.6889991164207458,-0.6556459069252014,-11.321704864501953,-20.21015739440918,-11.047307014465332,0.646042299349814,0.7071319968369263,0.8600979521605052,0.6338032177253565,0.6262420099671546,0.9997995105406675,0.5607152734082564,0.6954289678767014,0.9999107755880805,0.6776163366263449,0.8991776813392423,0.9997512737315136,0.5469849861934342,0.6847863907297621,0.9947469567344915,0.6354440181218324,0.5456585168014998,0.9985152799730463,0.5482980228638394,0.6639724977347011,0.9891395740341244,0.6258302793891822,0.5427870853345635,0.8505905948624962,0.6517763531251219,0.7682641949572658,0.9871560645194415,0.9398507919040634,0.6572484315711287,58425427632,Left hand
-136.9706573486328,254.6161651611328,7.615532875061035,0.38010939955711365,0.5443773865699768,-0.7477767467498779,-0.31345441937446594,-0.6848034858703613,-0.6578681468963623,-36.587677001953125,-13.379720687866211,-14.541454315185547,0.6462176412963069,0.7029633236636058,0.8525694571014507,0.6303865807253863,0.6243460148081825,0.999882775492564,0.561074731128346,0.6944242192526645,0.9999524740512981,0.676800560418211,0.8990013245735439,0.9998120023616429,0.5467970663291852,0.6868740899196671,0.9946519621058881,0.6379674371961461,0.5460144841877894,0.9984685665936252,0.5480279327066953,0.6655215559950453,0.9890851617650885,0.6275269978232669,0.5426526327971843,0.855776499455484,0.6543728263309059,0.7808645922601487,0.990207620162896,0.951397306040234,0.651614611796433,58425436347,Left hand
-137.3332977294922,254.2953643798828,7.46241569519043,0.37705108523368835,0.5435829162597656,-0.7499000430107117,-0.3139791786670685,-0.6866983771324158,-0.6556389331817627,-41.84578323364258,-37.01749801635742,-17.66870880126953,0.6468784230982589,0.7015498161809516,0.8477321602070073,0.6281340228259452,0.6219809316595201,0.9999742521939641,0.5615837528042362,0.6919679096226432,0.9999629623133401,0.6768138153540318,0.896479205124281,0.9999034982073024,0.546258480676498,0.6887265025541747,0.9946653699656607,0.6416536823488584,0.5460272465806558,0.9983566941779582,0.5474178242580721,0.6661717442091232,0.9894389479363153,0.6298583418815249,0.5424369780573718,0.8685584400802475,0.6272696842972112,0.712319436338886,0.98157304107044,0.8588203533513218,0.6380302584007848,58425445013,Left hand
-137.5528106689453,253.7258758544922,7.152803421020508,0.3719773590564728,0.5440590381622314,-0.7520855069160461,-0.3087927997112274,-0.6915514469146729,-0.6529958844184875,-25.4749813079834,-66.0904541015625,-35.93043899536133,0.6464073604042428,0.7041476865351632,0.8513693847802837,0.6280424955980304,0.6219225631191905,0.9999904239311622,0.5610123258860793,0.6895954257125785,0.9999937958466845,0.6738653693603103,0.8957699189081963,0.999905884565901,0.5465616495987958,0.6870296261978462,0.9943184005638788,0.6390061736813969,0.5462912329023908,0.9983936565607967,0.5478003004220375,0.6636745614969298,0.9886761042403319,0.6256092916774141,0.5423879164840513,0.8880620484353787,0.6048358354740575,0.6528989332511651,0.9689083945872385,0.7322675694624138,0.6201097980210765,58425453630,Left hand
-137.72158813476562,252.91949462890625,6.704684257507324,0.3659551441669464,0.5427098274230957,-0.7560045123100281,-0.31202107667922974,-0.6937835216522217,-0.6490818858146667,-19.39225196838379,-92.655517578125,-51.49016571044922,0.6443604971644196,0.7054246428526127,0.8550517273937887,0.6267983416634889,0.6226191488740126,0.9999847102515121,0.5605014097521231,0.6883088929143074,0.9999997970066529,0.6712728737685688,0.8976129022968584,0.9998462265689328,0.5470955374224555,0.684514640285616,0.9941744447930648,0.6349280580322498,0.546334537031709,0.9985146420925782,0.5483575744584173,0.6591646179941586,0.9879022850333793,0.619172378243259,0.5424889708211549,0.8962225846337025,0.5999442919500863,0.6428690635222473,0.9641371818802659,0.6973348388008077,0.6130330316719185,58425462333,Left hand
-137.93939208984375,251.92601013183594,6.1813201904296875,0.3551566004753113,0.5418211817741394,-0.7617700695991516,-0.31929558515548706,-0.6955756545066833,-0.6436030268669128,-25.028425216674805,-114.16703033447266,-60.142948150634766,0.6415396441528198,0.7062547681697591,0.8569687262248573,0.6257491239439656,0.6216577528742876,0.999992982588049,0.559459660708563,0.6857687608353623,0.9999560515498326,0.6661928089677521,0.8985665377611894,0.9997755930776842,0.5481178912715281,0.6805008934424381,0.9935668632749854,0.6282010211730256,0.5464343305740367,0.9984363346878554,0.548971463749487,0.6547982434554537,0.986292593774454,0.6126229143019013,0.5428048405432996,0.880290986436736,0.6095680540185479,0.6450057810646658,0.965696472898967,0.7214035713542798,0.6269146835016101,58425471035,Left hand
-138.25180053710938,250.8671875,5.654553413391113,0.3431911766529083,0.5332351326942444,-0.7732270956039429,-0.3363683819770813,-0.6988517642021179,-0.6312388777732849,-36.07157897949219,-122.2513656616211,-60.820579528808594,0.6380247331312272,0.7041845347416371,0.8570209443094157,0.625192531948022,0.6220671432382661,0.9999603251596627,0.5595708867222968,0.6829064507547598,0.999924689145201,0.6600236306181569,0.9038846508843679,0.9996826905891468,0.5481639279178036,0.6774527279752642,0.9940009592205717,0.6255760723022885,0.5465046061341352,0.998491312694081,0.5490937873210284,0.6519055094519203,0.9863822257577586,0.6099793625088245,0.5430030247491978,0.8822573446735062,0.6095306952926137,0.6476995043873424,0.9625245744447994,0.7147708097361809,0.6251640043927856,58425479696,Left hand
-138.24195861816406,248.70562744140625,4.249626636505127,0.3125413954257965,0.5168776512145996,-0.7969663739204407,-0.3274618983268738,-0.7289403676986694,-0.6011776924133301,1.1273760795593262,-247.7144775390625,-161.0046844482422,0.6310367861245195,0.7040491223927868,0.8725198159046647,0.6298456625919153,0.6330250898017983,0.998638805966739,0.5598033669288089,0.7019501380122629,0.9999611914129736,0.6701532524805478,0.9274477902650587,0.9990101249614091,0.546682327334713,0.6764647630647838,0.9970601973560557,0.6295643514031416,0.5466772129379113,0.9987458624764123,0.5482108967435536,0.647951581184233,0.9893854947080899,0.6110925174760707,0.5440806476686135,0.843343495739817,0.6441560450664074,0.7879491261490118,0.9700165372193787,0.9313958773114825,0.6644738213273059,58425488422,Left hand
-138.7432861328125,246.3781280517578,2.562885046005249,0.2703251540660858,0.49330776929855347,-0.8267839550971985,-0.2923625409603119,-0.7761426568031311,-0.5586830377578735,-58.16496276855469,-270.043701171875,-195.70034790039062,0.6240064264586321,0.7104072778568605,0.8932126598239525,0.638249938755927,0.6423985706031033,0.9966692437550606,0.5596226428247997,0.7143245612662615,0.9996950000599184,0.6771614610025116,0.9423834830962317,0.9980798652871622,0.5452605439976308,0.6760979529172627,0.9989805877196398,0.6343419198419679,0.547186142622178,0.9992618848288966,0.5477876069228395,0.6450778345692071,0.9931444257922167,0.613592365658859,0.5446918304201781,0.8165853078939371,0.7613563270896638,0.802831776928319,0.9999511199098902,0.9999996776432671,0.6992421575226686,58425497041,Left hand
-139.43545532226562,243.41302490234375,1.0476611852645874,0.22130927443504333,0.4643296003341675,-0.8575664758682251,-0.24392756819725037,-0.8250614404678345,-0.5096793174743652,-79.60518646240234,-341.0122375488281,-174.26382446289062,0.6201685372084922,0.7207916593866631,0.9176841170621675,0.6517108709906386,0.6557343816902654,0.9939312249020578,0.5598277523436811,0.7205088831383454,0.9991718384739222,0.6781019992599683,0.9517012797220497,0.9963904276896406,0.5446122527133248,0.6745575792307806,0.9998842001327117,0.6355147524859638,0.5474405799472929,0.9998515107443317,0.5487915227524018,0.6444308814241065,0.9959767111320584,0.614074986745088,0.5451802101388519,0.7729544062066861,0.9755437313735842,0.6073997354451081,0.9246258759992617,0.9999995675370096,0.7699912195243076,58425505736,Left hand
-140.51783752441406,240.0836944580078,-0.882620632648468,0.15656688809394836,0.4232824444770813,-0.8923669457435608,-0.1776375025510788,-0.8767078518867493,-0.447021484375,-124.71317291259766,-383.6071472167969,-222.4083251953125,0.6138027895443304,0.7315828960843132,0.939139642729511,0.6654067075738568,0.6672258928441369,0.9914342618105927,0.5578148413691941,0.7198261269727105,0.9986219253964526,0.6753718558813441,0.9612508191636303,0.9940875467751393,0.5441570456692321,0.6771307803777532,0.9999119074032067,0.6395292868696063,0.54838187272337,0.9999066789254328,0.5514626375324467,0.6469313154858373,0.9986682910214024,0.616426634590437,0.5452072790384492,0.8436763704038021,0.8436761414156824,0.805376205620913,0.5403023300197133,0.5444993658856364,0.7143278668424029,58425514415,Left hand
-141.6686248779297,235.92813110351562,-2.7425432205200195,0.08989736437797546,0.36135318875312805,-0.9280853271484375,-0.04229656606912613,-0.9296324849128723,-0.3660525679588318,-132.47195434570312,-478.36639404296875,-214.10411071777344,0.6105965508637072,0.7408965164419399,0.9616265875981159,0.6772748688813818,0.6897127562842594,0.9897426620156304,0.5556136898012717,0.7045521166136475,0.9968467183763746,0.6674145140192543,0.9656649629146511,0.9919418157762313,0.5426625469385695,0.6755458479987172,0.9985502197910722,0.6463567933790986,0.5492649172225205,0.9990355661537275,0.5539179893166325,0.6449461835143515,0.9999883790367801,0.620547957782072,0.5449604689594469,0.8005987625429624,0.8005984735362329,0.7651609958247844,0.5403023257323725,0.5444991957328004,0.7934772365881746,58425523102,Left hand
