Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
-10.832544326782227,180.24571228027344,35.30571746826172,0.5121355652809143,0.05623091012239456,-0.8570619821548462,-0.012273089960217476,-0.9972736835479736,-0.07276380807161331,-5.997460842132568,-1.3470062017440796,-0.45974060893058777,0.6364530951630414,0.73115716719872,0.9342474974900264,0.6613903073511455,0.6756226726756446,0.9952422025244566,0.5755818922873691,0.6189025644286984,0.9844350194707796,0.7251801205761323,0.8730345979218394,0.9971056917827728,0.5570129271895691,0.6793917251925988,0.9925528423552887,0.7672999689006799,0.5508391404458701,0.9967223400084432,0.5764923445592797,0.687187817653559,0.9899609483605957,0.7755545682766684,0.5413589270108098,0.9867073864051238,0.6504430264319089,0.6606557706442083,0.9732937006121696,0.7907087719006596,0.5522045696797777,58814713884,Left hand
-10.877900123596191,180.24826049804688,35.30259704589844,0.5116640329360962,0.05742614343762398,-0.8572643399238586,-0.012058302760124207,-0.9971856474876404,-0.07399622350931168,-5.223503112792969,0.29256483912467957,-0.3596179187297821,0.6367525265285068,0.7310667057498913,0.9336325184226307,0.6612826470300422,0.6750669421095339,0.9951599402457312,0.5762890666203532,0.618369042854034,0.9840342680859324,0.7258551971586258,0.8724315181846486,0.9970948934499364,0.5572461122170107,0.679102430431904,0.992404602748862,0.7676008580345471,0.5508377145948405,0.9966962392646452,0.5767368061352729,0.6865645198122972,0.9898046608517389,0.7755101831409352,0.5413688620996333,0.9866453620174227,0.650603726926426,0.6599690268279986,0.9731590158735087,0.7902882421054206,0.5522042333065212,58814722567,Left hand
-10.914027214050293,180.2304229736328,35.30079650878906,0.5113112926483154,0.05818386748433113,-0.857423722743988,-0.0119986766949296,-0.9971249103546143,-0.07481906563043594,-4.18668794631958,-2.0664827823638916,-0.20863018929958344,0.6370296447983224,0.7309662636094508,0.932996018846984,0.6611749143267824,0.6744828263460925,0.9950785816260153,0.5769986757252715,0.6178927182029269,0.9836397768117273,0.7265575341015957,0.8718500208720252,0.9970856107211336,0.5574635059233898,0.6788239488616488,0.9922623974883193,0.7678775393468812,0.5508284315134429,0.9966788635124267,0.5769192056324942,0.686100973239238,0.9896736091774009,0.7755198790912619,0.5413770505953952,0.9865927595609667,0.6506473541857218,0.6593982506181356,0.9730947687215159,0.7898818280967898,0.5522105755777366,58814731196,Left hand
-10.941561698913574,180.23480224609375,35.319740295410156,0.5108757019042969,0.05858590081334114,-0.857655942440033,-0.012536942958831787,-0.9970611929893494,-0.07557640224695206,-3.1631109714508057,0.5035432577133179,2.1760261058807373,0.6372055208662605,0.7307057329878129,0.9323304972406741,0.6610241210465779,0.6740001052142217,0.9949783174796692,0.5776259503376973,0.6175023073605361,0.983345669410025,0.7271921778644554,0.871334635162835,0.9970669518237144,0.5576003112908177,0.678650850053733,0.9921916184531794,0.7680617659667314,0.5508279475425047,0.9966525109138548,0.5770041969432489,0.6857057858626275,0.9896186214742166,0.7754306727297119,0.5413851734301127,0.9865114527557122,0.6505689135041991,0.6589140093791037,0.9731599480585692,0.7894432826380114,0.5522204321380755,58814739901,Left hand
-11.027148246765137,180.1447296142578,35.33445358276367,0.5073214173316956,0.05132764205336571,-0.8602269887924194,-0.010995816439390182,-0.9977577924728394,-0.06601858884096146,-9.927696228027344,-10.447739601135254,1.707085132598877,0.6376150218862916,0.7268649445373779,0.9283711506380607,0.6582041304701179,0.6737659468681693,0.9937127082776102,0.5788157875435607,0.6160726931737451,0.9849475834599893,0.7258766237519323,0.8655548141376037,0.996093184635221,0.5575417109272345,0.6764559806588356,0.9935609586151302,0.7658233670937301,0.5506001644748403,0.9954801692375782,0.5760064744601654,0.68256904545411,0.9915427764198186,0.7722121205126609,0.54135339112846,0.9837526548925108,0.6499884221134233,0.6557986450815945,0.9764341189681109,0.7872979256163478,0.5523295060156592,58814748522,Left hand
-11.047208786010742,180.18679809570312,35.35526657104492,0.5066330432891846,0.05213627219200134,-0.8605839610099792,-0.009108607657253742,-0.997790515422821,-0.06581089645624161,-2.303972005844116,4.831180572509766,2.3900949954986572,0.6375411066984914,0.7268280943027833,0.9280092882308221,0.6579275834814857,0.6732613669728638,0.9935520122663792,0.5794131501643178,0.6154692201986867,0.9848373342904184,0.7258335017215211,0.8648143871534879,0.9960335486084502,0.5574816429500608,0.6762022667327894,0.993673151642791,0.7653956517997235,0.5505881400581031,0.9953877211682813,0.5760265030938734,0.6822656657761118,0.9916403780699328,0.7719820049128777,0.5413580516278861,0.9835505592874875,0.6501850481897578,0.6554596425238558,0.9765392035789744,0.7871139933382997,0.552354426776851,58814757229,Left hand
-11.107789993286133,180.13931274414062,35.395992279052734,0.5035656094551086,0.045708026736974716,-0.8627470135688782,-0.0068868412636220455,-0.9983554482460022,-0.05691220238804817,-6.978615760803223,-5.470462799072266,4.691320896148682,0.6376962676153433,0.7238690091272945,0.9246444574797155,0.6556746319558818,0.6726801425891576,0.9922554004929836,0.5807059627073022,0.6141523816328941,0.9860978371571539,0.7249906340765664,0.85953831780018,0.9949997028619125,0.5576130100911919,0.6739914703168983,0.994722843673095,0.7635151305390584,0.5503946655271529,0.9941325225256947,0.575508432541356,0.6793040237139052,0.9930901924617279,0.7693880305182141,0.5413232145986864,0.9808143478787525,0.650146164279732,0.6524505838420828,0.9790784762457189,0.7852840142577959,0.5524410015204065,58814765910,Left hand
-11.08293628692627,180.1158905029297,35.463714599609375,0.5034562349319458,0.04758743196725845,-0.8627092838287354,-0.004362334962934256,-0.9983294010162354,-0.057614054530858994,2.8607211112976074,-2.6956632137298584,7.794924736022949,0.6375268551848338,0.7244196125726495,0.924930254382942,0.655678955984014,0.6722199395381987,0.9921998223911892,0.5812483425876707,0.613636208095524,0.9858597452408799,0.7249924525885618,0.8592478140125563,0.9950447488852079,0.5574702908018571,0.6739906244613719,0.9947628944768445,0.7631235318657326,0.5504061064399597,0.9941862991497927,0.5755731439141383,0.6795596631612151,0.9930372458272773,0.7695993151562378,0.5413238741191072,0.980941710617727,0.650429216700691,0.6527646760789635,0.9788661441727954,0.7857054189799412,0.5524298748649877,58814774598,Left hand
-11.014062881469727,180.07911682128906,35.527828216552734,0.5042612552642822,0.049331240355968475,-0.862140953540802,-0.003346744691953063,-0.9982478618621826,-0.0590766966342926,7.991847515106201,-4.267645835876465,7.439733982086182,0.6374548818117992,0.7254855708516256,0.925567165371425,0.6560111580963714,0.6716342096456707,0.9923136185082825,0.5816706293257351,0.613382924757611,0.9854337954099129,0.7253175545375758,0.8595085249553432,0.9951868934952993,0.5574738524208124,0.6740752038149137,0.9946120621414481,0.7632312576500498,0.5504236568916161,0.9943841578333564,0.5758052336123113,0.6801077307479025,0.9927400546010882,0.7704287941141331,0.541312012179879,0.9814232261039534,0.6507198050690858,0.6535202715341196,0.9782692098230675,0.7867304584610827,0.5523500998815171,58814783216,Left hand
-10.920636177062988,180.02748107910156,35.61979293823242,0.5056289434432983,0.05056287720799446,-0.8612681031227112,-0.003681823145598173,-0.998145580291748,-0.06076011434197426,10.725132942199707,-5.927249431610107,10.5570068359375,0.6373664365526046,0.7265714112108183,0.9262992833537971,0.6561969015759371,0.671146887406329,0.9924056840744059,0.5823114480137624,0.6131214273664339,0.9848634393901814,0.7260942989929016,0.8597012884353734,0.9952797587207403,0.5578214042133365,0.6737951301660021,0.9942962001588239,0.763866270551434,0.5504207037859464,0.9945353831098024,0.5764333051889604,0.6804501523112075,0.992247771938501,0.7718917610996604,0.541295905026902,0.9818849064582443,0.6515043281855893,0.6541103109737882,0.9773413403722041,0.788230854435887,0.552249596402892,58814791927,Left hand
