Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
-22.956947326660156,184.25975036621094,73.8612060546875,0.40772557258605957,0.27151674032211304,-0.8718018531799316,0.4158009886741638,-0.9052396416664124,-0.08746828883886337,-1.1716747283935547,3.8664283752441406,7.9011921882629395,0.7215430698636124,0.6211848415550587,0.6142037844356456,0.5737485429068059,0.540584925252873,0.5453897273745391,0.5632582260320027,0.6094029572788665,0.5472368957869481,0.5537043901619725,0.7389348917859903,0.5604165520273784,0.6327628838708812,0.70546033577719,0.5691778514581263,0.5539989161554898,0.5464161107403206,0.969437088742046,0.5970423205526039,0.6194843326992562,0.9992165618536404,0.7129606235655666,0.9021684493109013,0.9493596193180631,0.637818275625434,0.6038195611255,0.9985101530478707,0.6997015170817376,0.5503578690749162,57906096100,Left hand
-22.9622745513916,184.28294372558594,73.91788482666016,0.4078998565673828,0.2719707489013672,-0.8715788125991821,0.41671136021614075,-0.9048346281051636,-0.08732663840055466,-0.6174285411834717,2.6868555545806885,6.56896448135376,0.7215409564188053,0.6211296889996908,0.6136886747068776,0.5740302734330197,0.5406293258406869,0.5454012378597899,0.5633247172967304,0.6097211570198793,0.5472497686764466,0.5537991409448555,0.7385595751472804,0.5604170594932651,0.6324119154531214,0.7050259043914975,0.5689638233883685,0.553995755066788,0.5463624413610616,0.9694530069983462,0.5968574905102917,0.6196507668488754,0.9992422072553772,0.7129189343524478,0.9021968633587202,0.9493278918570107,0.637644921216523,0.6038856470030468,0.9985372582362271,0.6998122499044795,0.5503418550524589,57906104728,Left hand
-22.962926864624023,184.3181610107422,74.01652526855469,0.4078398644924164,0.27248528599739075,-0.8714461922645569,0.41776329278945923,-0.9043557643890381,-0.08726084232330322,-0.07518419623374939,4.0627522468566895,11.38020133972168,0.7215567533731548,0.6214053477518716,0.6139200963564387,0.5741158854107227,0.5406372678393904,0.5454313540206811,0.5634505645363511,0.6101090903687626,0.5472677438676452,0.5538794179829066,0.7381285842205643,0.5604888165274189,0.6323764916474826,0.7049942802523729,0.5688502373868642,0.5539987197423158,0.5463211752469379,0.9695211608481608,0.5966691124387876,0.6198631817309636,0.9992638266393934,0.7128645320736215,0.9021329812548311,0.9493521998919594,0.6375284226841879,0.6040348515216012,0.9985561966921871,0.6999454388077813,0.5503141664241112,57906113396,Left hand
-22.947248458862305,184.36959838867188,74.10833740234375,0.407914400100708,0.2728141248226166,-0.8713083863258362,0.4188145399093628,-0.9038998484611511,-0.0869453102350235,1.8035941123962402,5.918331623077393,10.56135368347168,0.7215621679291758,0.6218064939255796,0.6143796460516376,0.5741763077298236,0.5406368997952321,0.5454193302679434,0.5635537546576757,0.6104896545392663,0.5473235934472269,0.5539737852892809,0.7376110256642987,0.5605532469753418,0.6324173090778814,0.7051048967057867,0.568797255037359,0.5540194599319119,0.5463095555858,0.9693890640972769,0.5966083118965246,0.620105917706955,0.9992966911241338,0.7130957888366843,0.9017950642249845,0.9492758335307717,0.6374554199306257,0.6041682551661143,0.998586645696128,0.7001007162808511,0.5502536649109169,57906122089,Left hand
-22.904096603393555,184.3675079345703,74.20274353027344,0.4080505967140198,0.27354371547698975,-0.8710157871246338,0.4200546145439148,-0.903328001499176,-0.08690560609102249,4.996837139129639,-0.2431688904762268,10.932133674621582,0.7215871686248873,0.6221959259887664,0.615096916391188,0.5742516265536728,0.5406115974958663,0.5454196227512482,0.5637908585642818,0.6110206068066201,0.5474359360543197,0.5540341753895074,0.7370774235583067,0.5606299587259459,0.6326920461019033,0.7054654067668874,0.5688674729356894,0.5540283011686766,0.5462869547617822,0.969343480870293,0.5963064179999438,0.6204910275450998,0.9993491975240655,0.7131733124142171,0.9015790068066143,0.9493570054658634,0.6369726237648417,0.604413625829501,0.9986572883118329,0.6999930053971489,0.5501869204149544,57906130725,Left hand
-22.848814010620117,184.32711791992188,74.2823715209961,0.4084092080593109,0.27348390221595764,-0.8708664774894714,0.420838862657547,-0.9030283093452454,-0.08622360229492188,6.373352527618408,-4.655709266662598,9.179929733276367,0.7215275543489734,0.6225111309164505,0.6155879095580994,0.5743444491665318,0.5406009244843116,0.5453720761951192,0.564018511702608,0.6115366879857608,0.5476049018588491,0.5540954200729558,0.7364619968903505,0.5606960655202327,0.6332154318537186,0.7059740742566015,0.56911011605726,0.5539862306097041,0.5463015617608851,0.9690250022987186,0.5962843010216501,0.6208960809055205,0.9994090410445998,0.713586703571771,0.9009986923186181,0.9493027046380944,0.6366268834711906,0.6046193853520967,0.9987338213198901,0.6998452607724625,0.5500932402874992,57906139399,Left hand
-22.777185440063477,184.244140625,74.35504150390625,0.40889403223991394,0.27229994535446167,-0.8710100054740906,0.4212428331375122,-0.9029983282089233,-0.08454865217208862,8.220780372619629,-9.523615837097168,8.34057903289795,0.7214806911650253,0.6227655076949132,0.61581541077224,0.5744920785406326,0.5406085727296368,0.545266302188267,0.5641259358229421,0.6118415625803192,0.5477879919678514,0.5541526942093044,0.7360241680265497,0.5607101701237458,0.6337791339886315,0.7067400155777996,0.5694398867949815,0.5540157465335259,0.5463752761163183,0.9684018752300971,0.596630398890728,0.6211680422604932,0.9994617218678434,0.7143693231159285,0.9000293709177251,0.948961949269207,0.6366768217460135,0.6046698908450625,0.9987965462429474,0.6998146607646769,0.5499859929129298,57906148112,Left hand
-22.711551666259766,184.14788818359375,74.40431213378906,0.40933772921562195,0.2712514400482178,-0.8711287379264832,0.4216292202472687,-0.9029578566551208,-0.08304152637720108,7.5380377769470215,-11.053780555725098,5.6587700843811035,0.7214049793872379,0.6229334207212435,0.6157752714631728,0.5746702770157937,0.5406334114543696,0.5451869006321935,0.5643610844414928,0.6122942877306187,0.5480128048162323,0.5541807594561271,0.7355698628018967,0.5607346047457298,0.634414289021201,0.7077236910442344,0.5698025956945326,0.5540911620153551,0.546428230815285,0.9677385249033714,0.5970030161488907,0.6213787157655828,0.9995086857243959,0.7152147094273971,0.8989851363223706,0.9486092181842251,0.6366959329693077,0.604659572138865,0.9988580899921928,0.6997353722867087,0.5498779232547742,57906156819,Left hand
-22.656089782714844,184.05908203125,74.4501724243164,0.40984493494033813,0.27056580781936646,-0.8711034655570984,0.4213395416736603,-0.9031620621681213,-0.08228748291730881,6.407400608062744,-10.261066436767578,5.297472953796387,0.7212870553311418,0.6228465366674626,0.6149476493430915,0.5749895963402336,0.5407164277336568,0.5451379471582259,0.5646427526342862,0.6127913135176399,0.5482356419136369,0.5541950862776314,0.7353134932888612,0.5608398701689588,0.6351077774779569,0.7089633076972646,0.5701069384705824,0.5542310847577977,0.5465146206028867,0.967141216431486,0.597298412961912,0.6216326106981392,0.9995521502520599,0.7160280635736571,0.897893566959501,0.9483372348575715,0.6365142127721964,0.6046650465503528,0.9989307359202362,0.6995271257464808,0.5498022263878869,57906165475,Left hand
-22.624345779418945,183.9401092529297,74.46707916259766,0.41039031744003296,0.2697223126888275,-0.8711082935333252,0.4211992025375366,-0.9033202528953552,-0.08126375824213028,2.4630815982818604,-9.23104476928711,1.3117790222167969,0.7209371421299986,0.6227074172766289,0.6137095989396946,0.5752075757760053,0.5408572202124531,0.5450430091958095,0.5646716320972974,0.6126417044610787,0.5483666479483765,0.5541023491787853,0.7345808568068615,0.5608408516487645,0.6352168392462149,0.7090262998533519,0.5701810735343683,0.5542088905602532,0.5465924530303867,0.9667642594636195,0.597368788947974,0.6218526385427556,0.9995892771883983,0.7165014319979706,0.8973341247704523,0.9479042144220108,0.6364961128191404,0.6046249187982237,0.9989844385053633,0.6998008015130506,0.5497830955250766,57906178363,Left hand
