Palm Center x,Palm Center y,Palm Center z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Normal x,Palm Normal y,Palm Normal z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Index Angle from Prev,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Middle Angle from Prev,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Ring Angle from Prev,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Pinky Angle from Prev,Time Stamp
11.206168174743652,157.61502075195312,118.31363677978516,0.4709876775741577,0.12127797305583954,-0.8737632632255554,0.2144172489643097,-0.9765380620956421,-0.01996499113738537,-2.737515687942505,-13.579639434814453,6.029081344604492,0.6420585404809536,0.7488759810486988,0.9207163267989388,0.6513376678304486,0.6386685430243746,0.5647886337513116,0.563739424763805,0.5789516997036028,0.5474880469132707,0.5495507075215093,0.6730298658887734,0.5441100246229534,0.5449158759480812,0.5627984094896158,0.5453261430771533,0.5502133343421759,0.5794614378001367,0.9394915545703277,0.6565086739659787,0.5511639729100767,0.9846282015305851,0.7013058546812785,0.9590014905942588,0.8991699643931109,0.7117967220052124,0.5585147150647823,0.9858501451649785,0.7111448487248795,0.5480652133269708,59082860900,Left hand
11.21302318572998,157.4732666015625,118.36371612548828,0.4705415964126587,0.12280290573835373,-0.8737906217575073,0.21203063428401947,-0.9769893288612366,-0.02312670834362507,0.7962655425071716,-16.465312957763672,5.817605972290039,0.6421374001761825,0.7491085474154635,0.9205026078041539,0.6513159438741103,0.638172593453788,0.5648269074921083,0.5641565137558905,0.5799806772535432,0.547669538107414,0.5496119106125374,0.6723221051953637,0.5440061162575712,0.5450623355689995,0.5633365906265461,0.545343315645173,0.5502422459473019,0.5797278664015907,0.9395760880685115,0.6568231724755281,0.5511645449825733,0.9844353418130014,0.7017286222733418,0.9584028543790799,0.8995442064552834,0.7117221599482567,0.5585912775149797,0.9857417389266868,0.7112106056159324,0.5480155864417496,59082869509,Left hand
11.240640640258789,157.2787322998047,118.42881774902344,0.47091320157051086,0.12470129132270813,-0.8733214139938354,0.208726167678833,-0.9776002168655396,-0.02704169973731041,3.1762452125549316,-22.374141693115234,7.48750638961792,0.6421765905621072,0.7494927473633465,0.9208122249659952,0.6516297934976926,0.6381285176127514,0.5647506448770838,0.5643102752362433,0.5806103193690859,0.5478625520764614,0.5496831726290681,0.6718200799197647,0.5439617541159733,0.54527141295308,0.5638214345833416,0.5454079901531512,0.5501713518563757,0.5799201352027412,0.9395941283826228,0.6571548250055005,0.5511282250552154,0.98427803510676,0.7019132059476049,0.9578691089094764,0.8997780819650204,0.7117520507404065,0.5586496308168295,0.9856461498535533,0.7113369586203016,0.5479866549096676,59082878204,Left hand
11.231902122497559,157.13275146484375,118.4528579711914,0.4713532626628876,0.12599223852157593,-0.8728986382484436,0.20541684329509735,-0.9782063364982605,-0.030269838869571686,-1.0063714981079102,-16.81183624267578,2.7681682109832764,0.6422072700773156,0.749723491090502,0.9209886175061397,0.6518637436612122,0.6380982984986666,0.5647148730757012,0.5643953185140738,0.581016056865463,0.5480407327071727,0.5497394137473923,0.6714999843960012,0.5439314150121999,0.5454420087282935,0.564177390972284,0.5454563534381842,0.5500969337511584,0.5800957737942021,0.9395320933275816,0.6577229179825793,0.5509954150782097,0.9840444131040665,0.7020803696981477,0.9573846329478618,0.8998536557748152,0.7120237421756846,0.5586373257735741,0.9855028458601889,0.7114323717083331,0.5479655335409551,59082886887,Left hand
11.245105743408203,156.98406982421875,118.5025405883789,0.47150617837905884,0.1273588240146637,-0.8726177215576172,0.2035938799381256,-0.9785057306289673,-0.03280423581600189,1.5201218128204346,-17.11736488342285,5.720051288604736,0.6422054231826975,0.749921894006855,0.9211782345431627,0.6521635205753759,0.6381077257921802,0.5647324537173062,0.5645822265347905,0.5816450711304466,0.5482106013417307,0.5498611274319865,0.6710901933301952,0.5438769186053107,0.5455773861503753,0.5645484862128443,0.545486977225433,0.5500756049455097,0.580256399209237,0.9394977283421977,0.6576575229792088,0.5509717237597397,0.9840712410466819,0.7021661089123957,0.9568929031851319,0.8998919725276345,0.7118366016627556,0.5586046907309269,0.9855461814267766,0.711379187609178,0.5479563810905635,59082895573,Left hand
11.258484840393066,156.86636352539062,118.54180908203125,0.4719635248184204,0.1285046637058258,-0.8722023963928223,0.20214629173278809,-0.9787362813949585,-0.034815892577171326,1.552266240119934,-13.656044960021973,4.555959701538086,0.6421396788159007,0.7500040459120072,0.9214063238374206,0.6524466623976092,0.6382663570122561,0.5648177754049115,0.5646646741428062,0.5819065526814486,0.5483179347427416,0.5499539271455477,0.6710520794544448,0.5438658595899923,0.5456762188164664,0.5646990990276168,0.545548188277568,0.5499940862803383,0.5804214697925257,0.9394882582084711,0.6574076537503943,0.5509416333960502,0.9841765617674954,0.701917385013992,0.9567186407208805,0.8998567196284426,0.7117474204945927,0.5585038972590732,0.9855624499918659,0.7111843855357202,0.5479671003017695,59082904192,Left hand
11.267507553100586,156.77198791503906,118.58522033691406,0.4722212851047516,0.12946517765522003,-0.8719207644462585,0.20045626163482666,-0.9790111780166626,-0.03680167347192764,1.0390939712524414,-10.869251251220703,4.999241352081299,0.6420081440049453,0.7501712015532684,0.9218383503276986,0.652834040636106,0.6385383747274873,0.5649483876919585,0.5648566888555485,0.5825225379240737,0.548540962989034,0.5501334427836588,0.6710610603490679,0.5438771425387465,0.5458000705717541,0.5650131231823446,0.5456229811359196,0.55000272734911,0.5806944273183611,0.9393020006830571,0.6572402137897374,0.5508336353752528,0.984339580946867,0.7014211097257,0.9564304548610406,0.8997383116870661,0.7117633549905602,0.5584311814513622,0.9855914259502088,0.7106435101458572,0.547936977862113,59082912875,Left hand
11.269043922424316,156.6841583251953,118.5997314453125,0.47232311964035034,0.1301496922969818,-0.8717637062072754,0.19971229135990143,-0.9791185259819031,-0.03797272592782974,0.16959120333194733,-9.693740844726562,1.6014559268951416,0.6419038620205849,0.7502481623571463,0.9220529165281834,0.6531799834089912,0.6386709954247444,0.5651520937121227,0.5650757777976074,0.5830129940014418,0.5487070098661014,0.5502615135367966,0.6710072137004873,0.5438719711201497,0.5458511520497676,0.5650516698762162,0.5456452422265456,0.5499390937758859,0.5809885788119102,0.9392373186192592,0.6568598795620276,0.5507955587847905,0.984525798124843,0.7010681906343025,0.9562783517540306,0.899644161260974,0.7115192833541513,0.5583023430640105,0.9856845156569206,0.710290912734118,0.5479431407053947,59082921936,Left hand
11.273903846740723,156.66139221191406,118.6751708984375,0.4722957909107208,0.13027076423168182,-0.8717604279518127,0.19950677454471588,-0.9791503548622131,-0.03823121264576912,0.5872931480407715,-2.7521278858184814,9.117818832397461,0.6418052716038972,0.7501328305569641,0.9221348679886611,0.6534234687762603,0.6388672249930726,0.5653297917695567,0.565204095587516,0.5832826637488187,0.5488132719850713,0.5503672832161818,0.6709232384871674,0.5438648679354511,0.5458520516732064,0.5649999025494139,0.5456431923533226,0.5498970666123812,0.5811873688156418,0.939141044968809,0.6564730752961543,0.5507633368100011,0.9847292202023044,0.7007662824260221,0.9561771756817322,0.8994623464054403,0.7112699390519734,0.5581590889464395,0.9858122004697896,0.7099894929203749,0.5479635843830757,59082930210,Left hand
11.25717544555664,156.6290283203125,118.70989227294922,0.47212639451026917,0.13055385649204254,-0.8718097805976868,0.19903770089149475,-0.9792214632034302,-0.03885041922330856,-1.9245103597640991,-3.722391366958618,3.9947304725646973,0.6418042748091001,0.7501691040564585,0.9222679190306494,0.6536375694512783,0.638999358760185,0.5654973675507188,0.5653528591200271,0.5835392648584381,0.5489316263384855,0.550417595143354,0.6708389061742134,0.5438314133929286,0.5458807544245672,0.5650277532967073,0.5456551089738843,0.5498385478731685,0.5813806397625456,0.9392863373179022,0.6563034563776556,0.5507325328951794,0.9847091775931935,0.7006584872139392,0.9561451931345814,0.8995124879842212,0.7110692034722895,0.5580484316401859,0.985829959424106,0.7097762258617744,0.5479980891670011,59082938902,Left hand
