Palm Normal x,Palm Normal y,Palm Normal z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Center x,Palm Center y,Palm Center z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2
-13.023795127868652,233.22702026367188,-44.468971252441406,0.21456921100616455,0.3844365179538727,-0.8978689312934875,-0.16031476855278015,-0.8929499983787537,-0.42064180970191956,7.091814041137695,-4.047332286834717,-15.096933364868164,0.6161424746678343,0.7135159517477621,0.9251287126615205,0.606838251391721,0.6657396643403894,0.5571837611674466,0.5860278677190223,0.6382923556206072,0.5495212572427484,0.5526888534397145,0.9970665038016134,0.5405330210458552,0.6369921376142208,0.9985826613564263,0.6457031157187814,0.9799266773277469,0.5525304617205918,0.6270812851968461,0.9824955505094455,0.6224248034681364,0.6629058042802325,0.997142890193076,0.6119234771810603,0.8924313923007935,0.9952757087045508
-12.959634780883789,233.19680786132812,-44.596473693847656,0.21384000778198242,0.3846243619918823,-0.8979624509811401,-0.15466825664043427,-0.8942995667457581,-0.41988804936408997,4.306349277496338,-2.0282673835754395,-8.557841300964355,0.616218983906411,0.7149807040751669,0.924494134980108,0.6086109162352867,0.6634196161388922,0.5570771092201386,0.5866780587424572,0.6382753634678412,0.5498196994522805,0.5522563533387873,0.9974773936945838,0.5405972995127006,0.6372939465136589,0.9990040125014172,0.6471663202357121,0.9813513582097084,0.5528295397740215,0.6285267831780049,0.984230351176975,0.6244895084945413,0.672433916631562,0.9999879351253196,0.610789533912929,0.9115809833513585,0.9894234037914833
-12.893888473510742,233.21377563476562,-44.67640686035156,0.21397443115711212,0.38533109426498413,-0.8976273536682129,-0.15321584045886993,-0.8942974209785461,-0.42042484879493713,23.447412490844727,6.050314903259277,-28.506948471069336,0.6159849000996038,0.7149388994356017,0.9235628455828443,0.6089031538910701,0.6622015161911542,0.5572836543668455,0.5870506994420244,0.6377961468222173,0.5497439168776463,0.5518327754061424,0.9977602375593807,0.5405914238096835,0.6376350882509296,0.9991650174799945,0.6473893856101364,0.9812893604301276,0.5528625049681035,0.6287480089612241,0.9843689707136226,0.6251046327320995,0.6774607723171132,0.999579170975509,0.610779530841409,0.9195862840280944,0.9849250512991411
-12.832088470458984,233.18978881835938,-44.799556732177734,0.21431002020835876,0.3857196867465973,-0.8973803520202637,-0.15169872343540192,-0.8944351077079773,-0.42068201303482056,7.439493179321289,-2.8876166343688965,-14.824692726135254,0.6158725074552591,0.7147693871348503,0.9219011592102577,0.6090141029113284,0.6603159212620732,0.5570955087126681,0.5868687475578815,0.636150669970846,0.549737762879601,0.5512635447255892,0.9980183786761968,0.540663781857867,0.6371452745737921,0.9994255526753257,0.6480160249286181,0.9815260591785652,0.5529604632775186,0.6287403074116473,0.9850849673130565,0.6260684238954637,0.6839957665387392,0.9968942702934481,0.6104687725691258,0.931307333179721,0.9764307375379042
-12.780014038085938,233.15231323242188,-44.84455490112305,0.2147667109966278,0.386317640542984,-0.8970139026641846,-0.15132984519004822,-0.8941907286643982,-0.42133378982543945,6.002823352813721,-4.3192644119262695,-5.187216758728027,0.615778187223769,0.7148823324360586,0.9205318855656406,0.6093803580752409,0.6585001456077639,0.5568598017300497,0.5869594497373412,0.634488071719153,0.5498923965388243,0.5505491552658716,0.9981279658290225,0.5407362768035229,0.6368409046765143,0.9995634877922751,0.6486775724449803,0.9815807277643196,0.5530705219485921,0.6288272828577997,0.9857007982584386,0.627307915191885,0.688845901525392,0.9936215395256992,0.6105701135287834,0.9386962557664748,0.9688207597174372
-12.758298873901367,233.10850524902344,-44.88475036621094,0.2153606414794922,0.38689351081848145,-0.8966232538223267,-0.1526431441307068,-0.8935451507568359,-0.42222878336906433,2.510411500930786,-5.063780307769775,-4.646904468536377,0.6158385263937302,0.7146789235437843,0.9191305100706189,0.6092880358194078,0.6571037830154198,0.5565555259394542,0.5867307562701316,0.6323666621192561,0.5499676163781241,0.5498568544971612,0.9980624950522708,0.5407245710494272,0.6370706864507875,0.999514277189006,0.64870226990244,0.9813825110613575,0.5530569944731876,0.6289381053289888,0.9857643457043848,0.6279753627931778,0.6933417302863729,0.9893978472545679,0.6106820053300208,0.9460203676749581,0.9612963537585653
-12.746941566467285,233.02542114257812,-44.89720153808594,0.21623650193214417,0.3876526653766632,-0.8960843682289124,-0.15518389642238617,-0.8924847841262817,-0.4235433042049408,1.309632420539856,-9.581095695495605,-1.4356467723846436,0.6157952188899352,0.7141894213568185,0.9178648211438812,0.6087813718666388,0.6560881622065847,0.5562781371066716,0.586474114202244,0.6306646367410402,0.5500360772231968,0.5493547220694068,0.9980143456583646,0.5406753533687209,0.6373972490153768,0.9994191570707747,0.6482190864651834,0.9808842541270317,0.5528852014354646,0.6286999716758773,0.9852677697598738,0.6277474710062404,0.6933774118576433,0.9875567592053995,0.6106737802815544,0.9491600567272288,0.9553026394675461
-12.735697746276855,233.0140838623047,-44.93073272705078,0.2170265018939972,0.3882285952568054,-0.895643949508667,-0.1577071100473404,-0.8915145397186279,-0.42465317249298096,1.2980893850326538,-1.3093401193618774,-3.8712193965911865,0.6156909473798404,0.7141818562726702,0.9170577008107977,0.608958970558985,0.6551018711922724,0.5561572550536179,0.5862841075586057,0.6296760148647774,0.5500025465710715,0.5490817713204202,0.9980141569636558,0.540617500543976,0.6380157115553357,0.9993269448202015,0.6478663989660585,0.9804768370389979,0.5527065181868294,0.6284671184200443,0.9847967101284116,0.6274147245656689,0.6922867009915423,0.9878460497034645,0.6109889274276216,0.9491797173551819,0.9538340871797393
-12.727761268615723,233.00363159179688,-44.979164123535156,0.2177029252052307,0.3882666826248169,-0.895463228225708,-0.15970543026924133,-0.8909317851066589,-0.42512908577919006,0.9129520654678345,-1.201405644416809,-5.5709710121154785,0.6156448406543293,0.7142543623206434,0.9162890898181406,0.6090548642713957,0.654078994365816,0.5560767903030199,0.5862565978151092,0.6290316009604577,0.5500132393499645,0.5488541057081076,0.9979607888573263,0.5406146743710987,0.6383257348027437,0.9992875886368926,0.6481042443464673,0.9800568830139762,0.5527071976738773,0.6286951323384345,0.98443577478304,0.627696952102775,0.6920112888044258,0.9877901333472416,0.6114998911581989,0.9495413077771315,0.9522548467460611
-12.688905715942383,232.9619903564453,-45.04574966430664,0.21838092803955078,0.3888269364833832,-0.8950549364089966,-0.16137807071208954,-0.8901752829551697,-0.426081120967865,4.4899444580078125,-4.812417030334473,-7.694528102874756,0.6155647215519189,0.7143130582458108,0.9154946065020096,0.6092721828334756,0.6530591149150188,0.5562722694110229,0.5870156954000962,0.630199519563476,0.5501637585156705,0.5488838120403624,0.9980905042746057,0.5406375080735548,0.6381371884857213,0.9993991121108933,0.6482955207383757,0.9797694948476428,0.5528017535534465,0.6289345741871172,0.9841010971888212,0.627717587197683,0.6929280750940481,0.9867194636807058,0.6121838233873992,0.9511619245451352,0.949042411634661
