Palm Normal x,Palm Normal y,Palm Normal z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Center x,Palm Center y,Palm Center z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Time Stamp
-57.58183670043945,233.87057495117188,38.2952880859375,0.7947084903717041,0.390272855758667,-0.46489304304122925,-0.14716137945652008,-0.6191660165786743,-0.7713474631309509,28.68745994567871,-41.35226821899414,-46.54368591308594,0.6717154999942188,0.7364605806793836,0.9265711645377014,0.6305085877226779,0.6858764810027705,0.9967204574451682,0.5601875471089492,0.6957191309535137,0.9866428245757883,0.7186672284802097,0.9990993887628392,0.5420825991671998,0.690909331576138,0.9972029705566566,0.7038928049047131,0.998168027666729,0.5582278969532751,0.702825683124718,0.9999551492683827,0.7230157135870595,0.9250396659768628,0.6828265412026381,0.6478655670523713,0.9969733791703794,0.6748638687155745,173242170216
-57.303340911865234,233.4832305908203,37.84090805053711,0.7944003343582153,0.38943254947662354,-0.4661227762699127,-0.1495533585548401,-0.6183794140815735,-0.7715184688568115,32.00750732421875,-44.51616668701172,-52.22175598144531,0.6713173349212368,0.736032298323429,0.9267739516512872,0.6327984866559959,0.6864670138270129,0.9965694294989892,0.5605022129052468,0.6963009442885179,0.9864515057037361,0.7186962127900101,0.999140011154766,0.542048912178554,0.692888428796748,0.9971249055771968,0.7068718439496352,0.9979497352800221,0.5579008410133858,0.7034501602423584,0.9999658949086552,0.7250926279590062,0.921140728033602,0.6865361123922811,0.6477089588223182,0.9964682316598201,0.6722393787087776,173242178917
-56.96632766723633,232.84320068359375,37.47289276123047,0.7942811846733093,0.3891404867172241,-0.4665694534778595,-0.15071332454681396,-0.6177455186843872,-0.7718004584312439,39.11949920654297,-74.29337310791016,-42.71803283691406,0.671051296025835,0.7362473548313921,0.9273430017441874,0.6353628049456022,0.6866756206614469,0.9964472500733206,0.5603963401756814,0.6977206597948521,0.9862793890995738,0.7201291262730378,0.9991611205042712,0.542122709452169,0.6949390652496882,0.9970006812504139,0.7099111269131524,0.9979296306840484,0.5579817731889045,0.703568280976191,0.9999547509379929,0.7259269240995229,0.9206635319990282,0.6874037880815347,0.6460088206691034,0.9963685720047673,0.664807505641124,173242187532
-56.66781234741211,232.26388549804688,37.048789978027344,0.794223964214325,0.3882625997066498,-0.467397540807724,-0.15310196578502655,-0.616529107093811,-0.7723028063774109,34.35948944091797,-66.67876434326172,-48.81478500366211,0.670676779256099,0.7361596366714803,0.927445724329917,0.637214114927137,0.6865618790087324,0.996488778490748,0.5601627086132444,0.7000561538909421,0.9866494562998938,0.7220014255879929,0.9992026168469786,0.5421190495677737,0.696466555598662,0.9971837969509951,0.7108465571710811,0.9979986771361165,0.5578913505033896,0.7027019581920046,0.9999674312876163,0.7238011284164402,0.9235376405571263,0.6823078457651433,0.6429841923220461,0.9962618344113446,0.6568782062276014,173242196220
-56.55683135986328,231.68385314941406,36.60080337524414,0.7910413146018982,0.3883572816848755,-0.472686231136322,-0.1650724858045578,-0.6085028648376465,-0.776192843914032,12.821122169494629,-67.01075744628906,-51.754390716552734,0.668930549011266,0.7328036638110895,0.924480404961468,0.6379607302328569,0.6857435869940601,0.9977026607373672,0.5595758963752888,0.7023967960794869,0.989862010121348,0.722561769812696,0.9996579973911207,0.5421091696128667,0.6992481071509169,0.9979715652897987,0.7148327201720571,0.9972270952700695,0.5584826559197442,0.7048571363342534,0.9999701243478472,0.7311974467292445,0.9203186043741868,0.6887648869034563,0.641528579307179,0.9976902448415844,0.6647510227320303,173242204876
-56.18500900268555,230.63880920410156,36.08360290527344,0.7913722395896912,0.386965274810791,-0.4732735753059387,-0.16386498510837555,-0.6115645170211792,-0.7740395069122314,42.79207992553711,-120.27116394042969,-59.52372741699219,0.6682046750429352,0.731818402307047,0.923366780553662,0.6392389772904281,0.6848961623259749,0.9976291364242187,0.5594622888696573,0.7016871051029504,0.9891346907583483,0.723859958394092,0.9995765805472887,0.5423025331835942,0.6971508208431447,0.9974712503248641,0.7146298969562298,0.9975704763320343,0.5581702488396584,0.7037660266096397,0.999934590780447,0.7296637097484019,0.9172309052616039,0.6933796293993063,0.6424577439820816,0.9979716888710515,0.6713333791363983,173242213565
-55.813026428222656,229.52308654785156,35.49375915527344,0.7909825444221497,0.3853124976158142,-0.47526922821998596,-0.16315121948719025,-0.6158319711685181,-0.770799994468689,42.73225402832031,-128.1710968017578,-67.7588119506836,0.6676105632471023,0.7314227823380296,0.9238165048131209,0.6400683494351881,0.6855894240454501,0.9974272070650361,0.5590266542620901,0.7036448413277285,0.98849727584434,0.72704304783714,0.9994292410783855,0.5423749406432663,0.6974307277423699,0.9971925106687705,0.7144602021186708,0.9980681118923399,0.5581447311510926,0.7036450583134489,0.999902923620528,0.7269706641845345,0.9184557918145992,0.6971625889142138,0.6456042430298844,0.9982822285485895,0.673318250134678,173242222270
-55.55766677856445,228.42430114746094,34.858333587646484,0.7896525263786316,0.3839852809906006,-0.47854378819465637,-0.16265012323856354,-0.6210401654243469,-0.7667164206504822,29.473791122436523,-126.82142639160156,-73.34114074707031,0.6665636744572733,0.7321422581345536,0.9264608024221525,0.6414502400694244,0.6873899401605611,0.9971349068469941,0.5584087668584956,0.7067512970662728,0.9881951316449523,0.7298907579018454,0.9991775558179211,0.5423992223307236,0.6987846564495968,0.997042932009445,0.7135961139438668,0.9985772040045481,0.5584154451946152,0.7043305179283601,0.9998916736188086,0.7234875941763121,0.9215289263558148,0.7003833270349422,0.649427576119511,0.9986523452865663,0.6740780815851716,173242230934
-55.333099365234375,227.2196502685547,34.133270263671875,0.7887247800827026,0.37965333461761475,-0.48350441455841064,-0.16255326569080353,-0.6297156810760498,-0.7596279382705688,25.958581924438477,-139.25021362304688,-83.81285095214844,0.6661124185776879,0.7340143333152056,0.9292460727982981,0.6436204401642779,0.6882037640804083,0.9969165819306187,0.5575950167092287,0.7102492929057267,0.9877492404882882,0.7343317052364446,0.9990024585182947,0.5427684186551923,0.6998861469524525,0.99650849965457,0.7156544664891298,0.9989133974812211,0.5596922919960683,0.7039744811215579,0.9997652197035894,0.7222234393552919,0.9291576137346421,0.6968636966083059,0.6483592001591234,0.9993357620757883,0.6685756148853556,173242239585
-55.14780807495117,225.8072967529297,33.21969985961914,0.7859193086624146,0.376664936542511,-0.49036142230033875,-0.16397200524806976,-0.6376907825469971,-0.7526378035545349,21.38111686706543,-162.9767303466797,-105.42005920410156,0.665598573418054,0.7353501942783082,0.9328901306967665,0.6470302950776022,0.6911620032238119,0.9966655788974346,0.5566726872672629,0.7170350893334007,0.9877388751591112,0.7407697762993608,0.9987855320140202,0.5429537447487173,0.7030846031230505,0.996415155250512,0.7171712211756043,0.9991300059794449,0.5607466542106307,0.7064314234157848,0.9997484384215332,0.7220634831562219,0.932754379920869,0.6994508741745719,0.6515540826480448,0.9997997928654493,0.6772802164013618,173242248251
