Palm Normal x,Palm Normal y,Palm Normal z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Center x,Palm Center y,Palm Center z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2,Time Stamp
-24.404354095458984,212.95870971679688,46.521305084228516,0.5891764760017395,0.5643428564071655,-0.5782631039619446,0.7490859031677246,-0.11322302371263504,0.6527256965637207,-5.007303714752197,54.149436950683594,5.44557523727417,0.6528604624754248,0.6695716539781352,0.7621313967436105,0.5847604149343828,0.5966024858898786,0.7524193613282383,0.9827647070039882,0.9999973811726257,0.6880652351868699,0.5555226186477398,0.9865134154315383,0.5499830417652255,0.7171488360380915,0.9988752564144827,0.7684113920548177,0.9997366492378222,0.5539859930871046,0.7659736998480717,0.997734763170162,0.7387880396079965,0.9870342574874861,0.5728119037445062,0.7256137712286597,0.9980997146879174,0.7547423511278061,174146748040
-24.417667388916016,213.35699462890625,46.57089614868164,0.5931495428085327,0.5588085055351257,-0.5795745849609375,0.7485926151275635,-0.11788354068994522,0.6524665355682373,-1.5301122665405273,45.77915954589844,5.700379371643066,0.6508592022347195,0.66643212998081,0.7547029079099207,0.583552230640195,0.5933528420231453,0.7543318445967697,0.9891262776172631,0.9973724674882267,0.7043507156754125,0.5610569705394681,0.9909438505015493,0.5483927326716554,0.7212215142843758,0.9991833831984619,0.7617252612361016,0.9997555465535595,0.5543759009687578,0.7653335163914431,0.997698456290193,0.7373227665753194,0.9874509493624415,0.5734348900923381,0.7242330470647602,0.9982118220989383,0.752349910423787,174146756740
-24.398113250732422,213.69200134277344,46.580467224121094,0.5978771448135376,0.5526067018508911,-0.5806623101234436,0.7459397315979004,-0.11836165934801102,0.6554116606712341,2.276381731033325,39.00052261352539,1.1139832735061646,0.6486732295475092,0.6638903764258989,0.7487906358168327,0.5826355700216735,0.5903932755992661,0.7545868813210748,0.9915341798405699,0.9913843812278075,0.7131080840809038,0.5696446980698697,0.9931458961928568,0.5481302454649606,0.720501796607585,0.9994412475966163,0.7557014730346328,0.9997839037816747,0.5547279822011375,0.7630906130059021,0.9979185131961406,0.7357098227867988,0.9879505091966938,0.574424129523434,0.7219216433917569,0.998526962127561,0.7502413012544582,174146765330
-24.385616302490234,214.04676818847656,46.583045959472656,0.6006670594215393,0.5491549372673035,-0.581057608127594,0.7439873218536377,-0.11784583330154419,0.6577197313308716,1.4406131505966187,40.89983367919922,0.2974260747432709,0.6464816487822334,0.6620876370031419,0.7451069360050624,0.5817821853308388,0.5882940911491127,0.7545680232060825,0.992926873726421,0.9853772505691648,0.7191097544085328,0.5765079141641167,0.9942488866668653,0.5485078537575317,0.7185302137630524,0.9996469013492509,0.7518557082582547,0.9998109336415657,0.5551849632320762,0.7611477616663676,0.9981259056609838,0.7343165442692168,0.988416720070624,0.5757310063518694,0.7203615741046053,0.998848708773448,0.7492244778803884,174146774004
-24.352415084838867,215.30621337890625,46.838783264160156,0.6054691672325134,0.5493998527526855,-0.5758184790611267,0.7358043789863586,-0.11068390309810638,0.6680875420570374,3.7996842861175537,144.13320922851562,29.267370223999023,0.6449185746654297,0.6613352084736269,0.7463736519861697,0.5832854316198719,0.5889886532544477,0.7393564460277193,0.9625735372418888,0.9636919725458832,0.6676888524800512,0.5403105082723001,0.9924137476835849,0.5531306094402415,0.7051947461726138,0.9999843077858248,0.7537665942960711,0.9996578463664282,0.5528413168598019,0.7480328717573534,0.9993053822125509,0.7358297002076581,0.9873540248154484,0.5779752777803137,0.7073696152502396,0.9997364405722612,0.7497944699923618,174146782742
-24.32948875427246,216.48451232910156,47.09593963623047,0.6068535447120667,0.5545093417167664,-0.5694279670715332,0.7324137687683105,-0.1118774563074112,0.6716051697731018,2.6584670543670654,136.6316680908203,29.81868553161621,0.6431751429016574,0.6612897092627094,0.7491727992897312,0.5851543597716664,0.5897626356701557,0.725450005176942,0.9383814488620905,0.9708032784872616,0.6480349288457469,0.5463026465177327,0.990836950123536,0.5570210050431558,0.712303851173017,0.9999975635607433,0.7672459159644041,0.9995295879384027,0.5531550237934001,0.7396903524372336,0.9998770089225579,0.7389518439942693,0.9870806808384687,0.5823723850841344,0.6974884312559968,0.9999998776983815,0.7488276626626842,174146791366
-24.289968490600586,216.91864013671875,47.09941864013672,0.6150452494621277,0.5409647822380066,-0.5736518502235413,0.7293661832809448,-0.11391343176364899,0.6745730042457581,4.56780481338501,50.176753997802734,0.40184104442596436,0.6398396950824844,0.6560849086517265,0.7410062401558085,0.5820973546073217,0.5883619291483421,0.7210603260008537,0.9310577456184982,0.9415562251402144,0.6432702388164884,0.5407629360356536,0.9921394401791653,0.5534056713582,0.716610562959775,0.9998594498689432,0.7611607788482723,0.9995124853048848,0.5513487236233606,0.7414366206581111,0.9996119702565723,0.7365212862319875,0.9872368325248844,0.5776385512498111,0.700457436882861,0.9999132787506407,0.7477384282083906,174146800018
-24.218284606933594,217.06439208984375,46.98040008544922,0.621226966381073,0.5281285047531128,-0.578927755355835,0.7296798825263977,-0.12047216296195984,0.6730926632881165,8.18493366241455,16.641164779663086,-13.589577674865723,0.6373412652835846,0.6526410342943568,0.733051442826889,0.5790177468544424,0.5853358446617766,0.7188715809968574,0.9238938419197452,0.9287813391631792,0.6371476756832337,0.5403910401367576,0.993937028619879,0.5494927312230258,0.7183807048450627,0.9996398255629606,0.7524211612903883,0.999552549278175,0.550282069890747,0.7440092286279955,0.9993568744881786,0.7355622892136785,0.9876004872310671,0.5740444609394811,0.7036421281290194,0.9997304151931167,0.7472662062302141,174146808776
-24.048349380493164,217.05067443847656,46.795597076416016,0.6274534463882446,0.5140684247016907,-0.584838330745697,0.7289845943450928,-0.12386007606983185,0.6732311248779297,19.643360137939453,-1.5852632522583008,-21.36193084716797,0.635295608389095,0.6499759589411861,0.7267441546861765,0.5765476991115501,0.5828637412976105,0.716979873141344,0.9166187211144303,0.9183349400104938,0.6310981073335109,0.5403122913390908,0.9954304972501804,0.546755948400813,0.7199068801424808,0.9993263379467066,0.7435590326964273,0.9995628189528245,0.5497143249895663,0.745974682955708,0.9990236747486599,0.7340101151474256,0.9878178104595587,0.5714242612791293,0.7058272311679502,0.9994488768567066,0.7455147716237451,174146817427
-23.928760528564453,216.96490478515625,46.57903289794922,0.6306793689727783,0.5043555498123169,-0.5898042321205139,0.7284420728683472,-0.12265711277723312,0.6740381717681885,13.788568496704102,-9.89013671875,-24.96986961364746,0.6337294211637747,0.6481714118794922,0.7224549261173996,0.5746006988290332,0.5811087388348505,0.7151532201305354,0.9103351088246088,0.9102645976292135,0.6261847626196988,0.5403023584198763,0.9961304476218219,0.5455844885792026,0.7210358667000057,0.9991055101698512,0.7390338423333003,0.9995833862706419,0.5495710923019611,0.7477693390391862,0.9987010837226158,0.7325904138898643,0.98809963553752,0.5697444499906398,0.7078386474730939,0.9991711155225418,0.7440069300348435,174146826100
