Palm Normal x,Palm Normal y,Palm Normal z,Palm Direction x,Palm Direction y,Palm Direction z,Palm Center x,Palm Center y,Palm Center z,Palm Velocity x,Palm Velocity y,Palm Velocity z,Thumb Deviation 1,Thumb Deviation 2,Thumb Deviation 3,Thumb Joint Angle 1,Thumb Joint Angle 2,Index Deviation 1,Index Deviation 2,Index Deviation 3,Index Joint Angle 1,Index Joint Angle 2,Middle Deviation 1,Middle Deviation 2,Middle Deviation 3,Middle Joint Angle 1,Middle Joint Angle 2,Ring Deviation 1,Ring Deviation 2,Ring Deviation 3,Ring Joint Angle 1,Ring Joint Angle 2,Pinky Deviation 1,Pinky Deviation 2,Pinky Deviation 3,Pinky Joint Angle 1,Pinky Joint Angle 2
-71.65353393554688,178.32821655273438,-4.106953144073486,-0.2026093453168869,0.3599860370159149,-0.9106917977333069,0.12601080536842346,-0.912663996219635,-0.38880032300949097,633.4652099609375,-127.99577331542969,-217.55870056152344,0.6709084133762009,0.6524754421959928,0.8511728851722352,0.6252303486141869,0.728536028842479,0.6269282593918302,0.6677834207062217,0.9994193983263369,0.54518820156,0.8427616366692446,0.9999995146192694,0.5432233684149353,0.7060515322693094,0.9965333444636533,0.7428428353077884,0.9999854652585805,0.5628643612379699,0.7281825968875374,0.9935560410501512,0.7717246858500983,0.9908124624582929,0.6401558795166503,0.683209447754627,0.9822897641092148,0.7794442792191456
-65.77082061767578,176.48452758789062,-5.7205891609191895,-0.18042735755443573,0.3584756553173065,-0.9159373044967651,0.12127548456192017,-0.9160066843032837,-0.38239243626594543,717.7536010742188,-224.95010375976562,-196.8809356689453,0.6738721685751992,0.6532187727944037,0.8495288494243224,0.6256812378670337,0.7287039020543088,0.6226842459561259,0.6561803098248452,0.9994588190702764,0.5437782236858557,0.8563612883538422,0.9999472289180186,0.543608581699924,0.7092635117334493,0.9952357025967862,0.7485082572995457,0.9999971696828309,0.5630892874452925,0.7296064250037794,0.9923421558026526,0.7769422304159439,0.9909433604566537,0.6393848491745291,0.6828182558173087,0.9809175419446096,0.7842835802042906
-59.77152633666992,174.15408325195312,-7.23999547958374,-0.15689070522785187,0.35545289516448975,-0.9214328527450562,0.1267978399991989,-0.9180160164833069,-0.3757244348526001,695.1678466796875,-270.0408630371094,-176.06100463867188,0.6746290820202627,0.6539980308336398,0.8527778357384487,0.6271796053778607,0.7313419103260561,0.6194368129440326,0.6361151124546965,0.9965951200759784,0.5412559361656544,0.8583951290397039,0.9997872084763765,0.5437128189671745,0.7138647185037984,0.9940751520204709,0.7537009406837832,0.9999990565448083,0.5634439273937636,0.7309981045391668,0.9908004391881251,0.7825581588896341,0.9912882750378759,0.6395376892844167,0.6827421172728123,0.9788187643310668,0.7897696254815226
-53.87776565551758,172.43368530273438,-8.720714569091797,-0.12790045142173767,0.35084035992622375,-0.9276596903800964,0.1353738009929657,-0.920412003993988,-0.3667638599872589,651.4600219726562,-190.16087341308594,-163.6696014404297,0.67148647946539,0.6539273081607356,0.8537086477785977,0.6299734138508365,0.726617049857837,0.6136618291259176,0.6183552692751342,0.9851880914413688,0.5404122099334021,0.8422520771770182,0.9996277837646645,0.5435630553342897,0.71862261823606,0.9936104990605082,0.757488237056751,0.999995510797474,0.5636188684306643,0.7323361888721203,0.9897387891503547,0.7871248524419769,0.9914470291419021,0.6389993008375133,0.6833447430274712,0.9776975887062287,0.7942699772854888
-48.04252243041992,171.01535034179688,-9.932107925415039,-0.10206432640552521,0.3413298428058624,-0.9343857765197754,0.1385919451713562,-0.9252514839172363,-0.3531316816806793,705.2506103515625,-171.4210968017578,-146.40966796875,0.6695596469528097,0.6530951118107938,0.8543615806657903,0.6312662012351042,0.7256206899467236,0.6104753892204005,0.6104753776865506,0.9320081033160805,0.540302337404145,0.7573517070492516,0.9995684688484957,0.5442070775720286,0.7209921151485326,0.9923862615937293,0.7637612456086587,0.9999989971487263,0.5648337390256105,0.7318869683352218,0.987902769088071,0.7934027004796904,0.9913257580240658,0.640530320113499,0.6821431519681013,0.9756320793619092,0.7988944194842161
-42.10373306274414,169.35116577148438,-10.845817565917969,-0.0775638297200203,0.3364185690879822,-0.9385128617286682,0.1340705305337906,-0.9292787909507751,-0.3441888689994812,674.632568359375,-189.04774475097656,-103.7952651977539,0.6682846769278933,0.6522161217906848,0.8572896867238634,0.6336751211495485,0.7277013037720377,0.6063490478301806,0.6063489892359579,0.8339063329723184,0.5403021933930663,0.6566883637553166,0.9993830424530739,0.5445156513192104,0.7234271462826215,0.9911746729847489,0.7680210968180732,0.9999925094120133,0.5655269461512713,0.7326897582031452,0.9861347343632171,0.7985397636605633,0.9916204293130307,0.6415401119493158,0.6828538711012816,0.9734978706373094,0.8041956844273548
-36.31869888305664,167.71759033203125,-11.878307342529297,-0.055301181972026825,0.348842591047287,-0.9355483055114746,0.13477033376693726,-0.9257997274398804,-0.35317397117614746,673.9323120117188,-190.3042755126953,-120.28068542480469,0.6657429719915063,0.6518486214762226,0.8606413312365183,0.6378318632585431,0.7269043784065391,0.605896778055947,0.6058966891073859,0.7178969579948579,0.5403023571406602,0.5751618480988285,0.9990108506818233,0.5437572489652627,0.7253445752204819,0.9911810821268314,0.7656763523692004,0.9999500574370009,0.5648890800231133,0.7338015152616499,0.985475487195248,0.7989346698192262,0.9923775050770873,0.6407677266570199,0.6851768762860411,0.9727111900838976,0.8060232369966043
-30.70225715637207,166.07310485839844,-12.88129997253418,-0.027940556406974792,0.35775285959243774,-0.9333981871604919,0.13082948327064514,-0.9244219064712524,-0.3582286834716797,621.7003784179688,-182.03260803222656,-111.02423095703125,0.664421417183722,0.6507058438503983,0.8618066704730355,0.6404246059099797,0.7271517098911822,0.6042419054120862,0.6042420256981237,0.6323606033990206,0.5403023092377819,0.543324169605381,0.9985739098390435,0.543068668838883,0.7265790181973547,0.9912307961520663,0.7626770027458818,0.999878006919541,0.5640396665554855,0.7350181469426216,0.9851140342036874,0.7988388485554843,0.9931007479234217,0.6391534018432653,0.6877293625175501,0.9724403474694981,0.8073253250573713
-25.34642219543457,164.80044555664062,-13.839933395385742,-0.002843722002580762,0.3610617220401764,-0.9325376152992249,0.12493564933538437,-0.925106406211853,-0.35856547951698303,636.4628295898438,-151.2384033203125,-113.91959381103516,0.6612934363148205,0.6493608395861893,0.8566966522511175,0.6446996660830584,0.7169965592647676,0.6039978538834138,0.6039979270880107,0.5887504137204022,0.540302382334648,0.542523736524011,0.9981614610997529,0.54235246647947,0.728428625298206,0.9916467271242265,0.7598061922045546,0.9997661056284303,0.5627135464881379,0.7377918771712079,0.9854167417243813,0.7983578174697968,0.9939343905632683,0.6358942975669055,0.6921655452609533,0.9733214594403913,0.8081057999036912
-20.478612899780273,163.69932556152344,-14.906283378601074,0.02165614627301693,0.35062432289123535,-0.936265766620636,0.136165052652359,-0.9287934303283691,-0.3446764349937439,570.3348999023438,-129.0112762451172,-124.93844604492188,0.6565566719898744,0.6461521478869212,0.848267262290691,0.64534172897935,0.706425344343185,0.6006136698881575,0.6006135273839464,0.5803042874062092,0.5403022419828261,0.5438705383201,0.9979968596881515,0.5418008305836585,0.7301878034768139,0.9924889933028682,0.7573060295823713,0.999680184154527,0.5613333633362849,0.7416282362142523,0.9860508580365528,0.7992363933477153,0.9946416766808847,0.6315421981740331,0.6980764866820969,0.974892546241045,0.8101190722641933
